,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,1,1,2,0,1,B4,0,3.617439879010817
1,1,1,2,0,1,A6,1,2.912756230199193
2,1,1,2,0,1,A9,1,4.96087505792093
3,1,1,2,0,1,A1,1,2.8958032659211312
4,1,1,2,0,1,A2,1,3.0088680062608546
5,1,1,2,0,1,A9,0,3.1199699942194457
6,1,1,2,0,1,B6,1,4.416860894226829
7,1,1,2,0,1,B5,1,3.073645174095418
8,1,1,2,0,1,B7,1,5.921704533619959
9,1,1,2,0,1,B5,0,3.969281808316282
10,1,2,2,0,1,B4,1,1.968599886195534
11,1,2,2,0,1,B7,1,3.74330024345727
12,1,2,2,0,1,A2,0,2.4644559791950087
13,1,2,2,0,1,A2,0,4.095189566199224
14,1,2,2,0,1,B1,0,3.7283679904126075
15,1,2,2,0,1,B10,0,1.776503722799589
16,1,2,2,0,1,A9,0,1.5842886230093427
17,1,2,2,0,1,B4,0,5.18356142053517
18,1,2,2,0,1,A1,0,3.952188776811454
19,1,2,2,0,1,B7,0,3.920312917427964
20,1,3,2,0,1,A5,1,3.28068506155887
21,1,3,2,0,1,A3,1,1.8250789764829278
22,1,3,2,0,1,B5,1,2.287904259220795
23,1,3,2,0,2,B4,0,2.7523490692619816
24,1,3,2,0,2,A7,1,3.2819049142767653
25,1,3,2,0,2,A2,1,2.192537797775003
26,1,3,2,0,2,B6,1,2.7687384440764617
27,1,3,2,0,2,B6,0,1.8721473000077822
28,1,3,2,0,2,A2,1,1.7129276918039977
29,1,3,2,0,2,B7,1,2.4326060805478846
30,1,4,2,0,2,A7,1,2.0163145112969687
31,1,4,2,0,2,B2,1,2.032960172910407
32,1,4,2,0,2,A1,1,1.5848645891032902
33,1,4,2,0,2,A3,1,1.6009904322613693
34,1,4,2,0,2,A7,0,1.4719939505448565
35,1,4,2,0,2,A9,1,1.9846369798610795
36,1,4,2,0,2,B10,1,2.304853601071045
37,1,4,2,0,2,B5,0,1.7123016154519064
38,1,4,2,0,2,B2,1,2.737730760000886
39,1,4,2,0,3,A9,1,1.72842806234803
40,1,5,2,0,3,B3,1,1.4407797880580802
41,1,5,2,0,3,A1,1,1.3448014381037865
42,1,5,2,0,3,A3,1,1.5364245727423622
43,1,5,2,0,3,B6,1,1.504309331224249
44,1,5,2,0,3,B3,1,1.5204870958536958
45,1,5,2,0,3,A2,1,1.0083137747365072
46,1,5,2,0,3,A1,0,1.5681174994983849
47,1,5,2,0,3,A8,1,1.6155501789330629
48,1,5,2,0,3,B7,1,0.9616695771869672
49,1,5,2,1,3,B4,0,1.7444189700531751
50,1,6,2,1,3,B5,0,1.3439543936283371
51,1,6,2,0,3,B3,1,2.096934671015333
52,1,6,2,0,3,B1,1,1.3121829809265364
53,1,6,2,0,3,A1,1,1.697600594078267
54,1,6,2,1,4,A2,0,1.6961404536182272
55,1,6,2,0,4,A9,1,1.136320126060582
56,1,6,2,0,4,A9,1,1.7444923242251207
57,1,6,2,1,4,B2,0,1.4561352614714451
58,1,6,2,0,4,A3,1,1.4086751119557448
59,1,6,2,0,4,B7,1,1.1527276130159407
60,1,7,2,0,2,A1,0,2.271976140272727
61,1,7,2,0,2,B4,0,2.9441382318627802
62,1,7,2,0,2,A6,1,1.9012855092300924
63,1,7,2,0,2,A3,0,2.1602516983907663
64,1,7,2,0,2,B2,1,2.9124018359675574
65,1,7,2,0,2,B10,1,2.7205353948975244
66,1,7,2,0,2,B2,0,2.032194633070958
67,1,7,2,0,2,B6,0,2.372775036639723
68,1,7,2,0,2,B6,1,2.4807378886375773
69,1,7,2,0,2,B6,1,2.144421385004989
70,1,8,2,0,2,A3,1,2.400887796793995
71,1,8,2,0,2,B10,1,2.4167760690315845
72,1,8,2,0,2,B4,1,2.0009798668456824
73,1,8,2,0,2,A5,1,2.5930129396160737
74,1,8,2,0,2,A7,0,3.1350797462487208
75,1,8,2,0,2,B1,1,1.8405289349007035
76,1,8,2,0,2,A5,1,2.177117120652383
77,1,8,2,0,2,A5,1,1.5043048031889157
78,1,8,2,0,2,B6,1,2.064369040916972
79,1,8,2,0,2,A2,1,2.288159640413596
80,1,9,2,0,2,A3,1,1.9048689963910874
81,1,9,2,0,2,A9,1,1.9045118853377971
82,1,9,2,1,2,B6,0,2.0306810617939846
83,1,9,2,0,2,B7,1,2.000380958706046
84,1,9,2,0,2,A6,1,1.6984071881051932
85,1,9,2,0,2,B2,1,1.9841902137081888
86,1,9,2,0,2,A8,0,2.2082078187099796
87,1,9,2,0,2,A7,1,1.9683411844434886
88,1,9,2,0,2,A7,0,3.0710240453768165
89,1,9,2,0,2,B7,1,2.2243668674600485
