,RT,alienType,confidenceRating,response
0,7.268275829799677,A03,2,s
1,8.425420692215994,A02,2,s
2,2.8366583702991193,A09,2,c
3,1.551532211688027,B03,3,c
4,6.506634024561208,B11,3,c
5,1.349103675405786,A05,4,s
6,1.0350798971812765,A12,4,s
7,1.4271193092026806,A03,3,s
8,0.9879219185568218,A03,3,s
9,3.835034616829944,B10,2,c
10,0.7586674897611374,A07,4,s
11,4.090273025438364,A02,2,s
12,1.3850710675142182,B03,3,c
13,0.916268174401921,B01,4,c
14,2.6038512449813425,A09,2,s
15,1.028632276742428,A09,2,s
16,0.8906588140489475,A10,3,s
17,1.2574698244206957,B04,3,s
18,1.0870276315836236,A12,4,s
19,1.5082749845641956,B02,4,s
20,0.6818309563677758,A07,4,s
21,3.5918148214659595,A08,1,s
22,3.0610083330939233,B03,2,s
23,2.066957567782083,B11,2,c
24,2.743766329229402,B08,2,c
25,1.065828275768581,A10,4,s
26,1.6250107540836325,A08,3,c
27,1.1442118879022019,B05,4,c
28,1.7381726962485118,B02,3,c
29,1.4609422237808758,B09,3,c
30,0.7093931074232387,A05,4,s
31,1.8445751872714027,B05,2,c
32,2.8825892513523286,B09,1,c
33,0.8094207284375443,A10,4,s
34,2.9569851737032877,B05,2,c
35,0.8637915654762764,A10,4,s
36,1.5917115822630876,A08,4,c
37,0.9941878138488391,A06,3,s
38,1.0121792075660778,B10,3,c
39,0.8518034410044493,B02,3,c
40,1.073380736830586,B10,3,c
41,1.9133641944099509,B04,3,s
42,0.7649744392401772,A12,4,s
43,0.9413924312393647,B10,4,c
44,0.8749404940681416,A04,4,s
45,2.0945272655662848,B01,3,c
46,0.6873817239466007,A11,4,s
47,0.9013223372494394,B09,4,c
48,0.8093401294099749,A11,2,s
49,0.7805759359071089,A04,4,s
50,0.7161317296049674,B12,4,s
51,2.4776947470272717,A01,2,s
52,0.8420850697111746,B07,4,c
53,1.303674198799854,A06,2,s
54,2.615200614607602,B12,2,s
55,0.7572541389999969,A05,4,s
56,1.3185080425464548,B06,3,c
57,0.761304617542919,B07,4,c
58,1.8733273060170177,A11,2,s
59,1.004544034389255,B09,4,c
60,4.974841933832067,B04,1,c
61,0.8204458907312073,A04,2,s
62,0.850387675291131,A01,2,s
63,3.0020626710283977,A02,2,s
64,0.7869809928160976,B08,4,c
65,0.6596858449120191,B06,4,c
66,3.5540316871920368,A06,2,s
67,0.7949177331465762,A05,4,s
68,1.2120741571452527,A09,3,s
69,0.8144709971784323,A06,3,s
70,0.8124436448269989,B04,3,s
71,0.7840872763736115,B06,4,c
72,0.8592656432301737,A07,3,s
73,0.8768627960016602,B07,4,c
74,5.899992000471684,B12,1,c
75,0.9856708812621946,A08,4,c
76,0.736836322088493,B02,4,c
77,1.663642442181299,A02,1,c
78,2.6320192471685004,B11,1,s
79,1.1952531096285384,A01,2,s
80,2.020049234837643,A03,2,s
81,0.9236461551699904,B07,4,c
82,0.755216824971285,B06,4,c
83,1.1672463055001572,B01,4,c
84,2.4770888958992145,B11,2,c
85,2.1483948869426968,A04,3,s
86,1.640376792911411,B03,2,c
87,0.8027790062187705,A07,3,s
88,0.786425251946639,A12,4,s
89,0.9156113074095629,A01,2,s
90,0.7339060794911347,B05,4,c
91,0.8304057572458987,B01,4,c
92,2.6339711322652875,A11,1,s
93,0.7672363438214234,B08,4,c
94,0.9859938811168831,B08,4,c
95,4.346714382096252,B12,1,s
