,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,1,1,1,0,1,A7,1,3.249517841159104
1,1,1,1,0,1,B7,0,1.3604649372646236
2,1,1,1,0,1,A1,1,0.6404373465193203
3,1,1,1,0,1,B1,0,1.0079566396652808
4,1,1,1,0,1,B5,0,1.951225961864111
5,1,1,1,0,1,B7,1,2.049657002358799
6,1,1,1,0,1,B4,0,3.280306275386465
7,1,1,1,0,1,A5,1,1.3128069055346714
8,1,1,1,0,1,A1,0,1.216284577105398
9,1,1,1,0,1,A1,1,0.4641675005786965
10,1,2,1,0,1,B2,0,1.7764241005461372
11,1,2,1,0,1,B5,0,2.6720836899148708
12,1,2,1,0,1,B1,0,1.4244271675252094
13,1,2,1,0,1,B6,1,2.0166066703786782
14,1,2,1,0,1,A1,1,2.368988183374313
15,1,2,1,0,1,B4,1,3.12042907533214
16,1,2,1,0,1,B6,1,2.92862690761649
17,1,2,1,0,1,A1,1,1.0723055629769078
18,1,2,1,0,1,B3,1,4.6886692295265675
19,1,2,1,0,1,B2,0,2.128414090600927
20,1,3,1,0,1,B3,1,3.4890196984051727
21,1,3,1,0,2,B10,0,1.3282115370984684
22,1,3,1,0,2,B7,1,1.520455941594264
23,1,3,1,0,2,B5,0,1.568202722548449
24,1,3,1,0,2,A2,1,1.5052345439744386
25,1,3,1,0,2,A2,1,1.1365041559693054
26,1,3,1,0,2,B4,1,1.1204224342327507
27,1,3,1,0,2,A1,1,2.529027486600171
28,1,3,1,0,2,A2,1,1.392656756337601
29,1,3,1,0,2,A7,0,1.6961839342784515
30,1,4,1,0,2,B1,0,1.2640304524538806
31,1,4,1,0,2,A8,0,0.912334481941798
32,1,4,1,0,2,B5,1,1.153114146898588
33,1,4,1,0,2,B5,0,2.0961830286723853
34,1,4,1,0,2,A1,0,1.6482216194926878
35,1,4,1,0,2,B1,1,2.2099441393074812
36,1,4,1,0,2,A6,1,1.8086207495089184
37,1,4,1,0,2,A8,0,1.7601823887125647
38,1,4,1,0,2,B5,0,2.7063402868643607
39,1,4,1,0,2,B10,0,2.3360441089680535
40,1,5,1,0,2,A1,1,1.4407860041865206
41,1,5,1,0,2,A2,1,2.1921031302208576
42,1,5,1,0,2,B4,1,1.2170108717800758
43,1,5,1,0,3,B5,1,0.945490769627213
44,1,5,1,1,3,A9,0,2.656137506961386
45,1,5,1,0,3,A5,0,0.9921529384610039
46,1,5,1,0,3,A9,0,1.5050814968417399
47,1,5,1,0,3,B1,0,1.4895416283670784
48,1,5,1,0,3,B2,1,1.2802190355014318
49,1,5,1,0,3,A8,0,1.0885279552494467
50,1,6,1,0,3,A9,1,0.7685184765923623
51,1,6,1,0,3,A8,1,1.5675232174307894
52,1,6,1,0,3,B5,1,0.9926727553465753
53,1,6,1,0,3,A7,1,1.8087574957626202
54,1,6,1,0,3,A6,1,2.1442271497162437
55,1,6,1,0,3,A5,1,2.2569244771275407
56,1,6,1,0,3,A8,1,1.8885750466761237
57,1,6,1,0,3,A3,1,0.7046160162171873
58,1,6,1,0,3,B2,1,1.6486677805605723
59,1,6,1,0,3,A2,1,1.984652723378531
60,1,7,1,0,2,B10,1,1.6806449714058544
61,1,7,1,0,2,A7,1,1.008557055336496
62,1,7,1,0,2,A8,1,2.6884763358048076
63,1,7,1,0,2,B1,1,1.7930763530112017
64,1,7,1,0,2,B4,0,2.1921351282398973
65,1,7,1,0,2,A7,1,1.5368431538572622
66,1,7,1,0,2,A1,1,1.9203291569883731
67,1,7,1,0,2,A5,1,1.9857309962717409
68,1,7,1,0,2,B7,1,2.0645864935140708
69,1,7,1,0,2,B1,1,1.599542971680421
70,1,8,1,0,2,B5,1,0.8005681157846993
71,1,8,1,0,2,B7,1,1.3443895547607099
72,1,8,1,0,2,A3,1,2.4645514768144494
73,1,8,1,0,2,A2,1,1.248357460141051
74,1,8,1,0,2,A8,1,1.744384423001975
75,1,8,1,0,2,A1,1,2.7400405408880033
76,1,8,1,0,2,A2,1,1.0568710464704054
77,1,8,1,0,2,A6,1,0.9125421672015364
78,1,8,1,0,2,B6,1,2.208692895987042
79,1,8,1,0,2,A6,0,2.128451824111835
80,1,9,1,0,2,A7,1,1.329032920226382
81,1,9,1,0,2,A2,1,0.49699022400091053
82,1,9,1,0,2,B10,1,1.8565869885787833
83,1,9,1,0,2,B1,1,1.9047581960967364
84,1,9,1,0,2,B10,1,0.9444028369562147
85,1,9,1,0,2,B3,1,1.8404068578402075
86,1,9,1,0,2,B2,1,1.8890704122459283
87,1,9,1,0,2,A2,1,1.8724048775857227
88,1,9,1,0,2,B2,1,2.096739069733303
89,1,9,1,0,2,B3,1,1.9846252533807274
