,RT,alienType,confidenceRating,response
0,3.559259454912535,A09,1,c
1,2.680119057142292,A08,1,c
2,1.3257574271083286,B09,1,c
3,1.855722304651863,A04,1,s
4,1.1837419382100052,B02,1,c
5,1.8744946335245913,A07,2,s
6,1.1241412203671644,B01,1,c
7,0.7860409726818034,B02,1,c
8,0.9717094389925478,A03,2,s
9,0.7480975459548063,B03,1,c
10,1.5701077219600847,B10,1,c
11,0.6764854597240628,B08,1,c
12,0.9412961350208207,A09,2,s
13,0.874482256891497,B02,1,c
14,1.2272669231570035,A11,2,s
15,0.5156955288694007,B09,1,c
16,0.7716931380637106,A01,1,s
17,0.7528667746337305,A02,2,c
18,0.6548812975561304,B02,1,s
19,0.9364638157130685,A05,1,s
20,0.7056589876228827,A11,1,s
21,0.7229068779379304,A08,1,c
22,0.714854219902918,A10,1,s
23,0.5908563873235835,B04,1,c
24,0.7000644490362902,A06,1,s
25,0.5984592605091166,B05,1,s
26,0.6060500589373987,B06,1,c
27,0.6028037594769557,B07,1,s
28,0.6836735648757895,A01,1,s
29,0.519273582387541,B07,1,c
30,0.7328293126884091,B07,1,s
31,1.576839703022415,A11,1,s
32,1.2356389586129808,A09,1,s
33,0.7820550941141846,A03,1,s
34,0.6184303112750058,A03,1,s
35,0.9784314583739615,A07,1,s
36,0.9100282398467243,A08,1,c
37,0.6276427500888531,B08,1,s
38,0.7896063477019197,B11,1,c
39,0.5320181906245125,A12,1,s
40,0.8023971419024747,A07,1,s
41,0.9032096223781991,A12,1,s
42,0.7300155915363575,A05,1,s
43,0.43761106892998214,A05,1,c
44,0.7547969251645554,A05,1,c
45,0.42955841090224567,B11,1,s
46,2.6595841150483466,B12,1,s
47,0.4964145506892237,A06,1,c
48,0.48441254024146474,B12,1,s
49,0.7380105925840326,B11,1,c
50,0.8400054940175323,A03,1,c
51,0.5324079035344766,B03,1,c
52,0.4888116775036906,B05,1,s
53,0.38758050469550653,B06,1,c
54,0.5560080236791691,B06,1,s
55,0.8567915247258497,A06,1,c
56,0.33355530768676545,A10,1,s
57,0.31594879697513534,B10,1,c
58,0.2823531897738576,B10,1,s
59,0.35156934157566866,B10,1,c
60,0.3131528860940307,B08,1,s
61,0.32036000899461214,A02,1,c
62,0.5275499253621092,B11,1,s
63,0.5895870280837698,B01,1,c
64,0.38878435835431446,B03,1,c
65,0.34755538919125684,B08,1,s
66,0.3095549092213332,B05,1,c
67,0.6295611277200805,A02,1,s
68,0.6923489787004655,B06,1,c
69,0.5811781646043528,B04,1,s
70,0.8915514407453884,A02,1,c
71,2.5855434925324516,A04,1,s
72,1.250340281854733,A04,1,c
73,1.128713026704645,B03,1,c
74,1.0675127049107687,A07,1,s
75,0.4067509988126403,B07,1,s
76,0.4011594789153605,B04,1,c
77,0.44197881181389675,B12,1,s
78,0.6075180479929259,B05,1,c
79,0.34350792934492347,A06,1,s
80,0.3743598490036675,A01,1,s
81,0.3031498523123446,B09,1,s
82,0.3163315668971336,A08,1,c
83,0.3303687782899942,A04,1,s
84,0.3859214325493667,B12,1,c
85,0.6747059418376011,B01,1,s
86,0.31510778988013044,A10,1,s
87,0.5531188352688332,A01,1,c
88,0.5671011065023777,B01,1,s
89,1.125416315117036,B04,1,c
90,0.920727987333521,B09,1,s
91,0.815114883804199,A10,1,c
92,0.6430999533622526,A11,1,c
93,0.849904986724141,A12,1,c
94,0.5014910820354999,A09,1,c
95,0.5282816558719787,A12,1,c
