,RT,alienType,confidenceRating,response
0,2.849191102244731,B10,4,c
1,4.214380847271968,A05,2,s
2,1.6720613308471002,A12,4,s
3,3.323189609786823,A03,2,c
4,3.8143794586576405,A01,2,c
5,1.5455332518677096,B06,4,c
6,2.8431747818058284,B11,3,c
7,3.8795643133480553,A11,2,s
8,5.614317937027408,A05,2,c
9,2.1903623557645915,B06,4,c
10,2.2719397969485726,A11,3,s
11,6.0695040475075075,A01,2,c
12,2.062710707057704,B11,4,c
13,4.911504544993477,B08,3,c
14,2.77671874169846,A10,2,s
15,2.1719203563543488,A11,2,s
16,4.800717007742605,A12,2,c
17,3.101471145811047,B01,3,c
18,8.513483742351127,A01,1,c
19,3.9906573456464685,A08,3,s
20,1.2722812148322191,B11,4,c
21,4.692649946146048,A09,2,c
22,1.1750833772057376,B07,4,c
23,10.30701406967728,A08,3,c
24,1.1626432083494365,B12,3,c
25,1.0634635772630645,B02,3,c
26,4.7082404572038286,B04,3,c
27,2.0694539366595563,B08,3,c
28,3.69665851208174,A09,2,c
29,3.1257993585813892,A02,1,s
30,1.0142535174190925,A02,1,s
31,1.6338044155509124,B02,3,c
32,2.978202083162614,B06,2,c
33,2.8422106007992625,A10,2,s
34,1.8898252640774444,A07,3,s
35,1.9121985500460141,A05,2,s
36,2.007392557512503,B12,3,c
37,0.7541869726292134,B07,4,c
38,1.0205949546225384,A03,2,s
39,8.232968953009731,A09,2,s
40,0.9549820446191006,A12,3,s
41,0.954191742214789,B09,3,c
42,0.9265447423458681,B08,3,c
43,2.913360759463103,A04,2,s
44,0.6381694929996229,B12,4,c
45,4.184145290062588,B03,3,c
46,2.572158714940997,B01,3,c
47,2.3229710540426822,B12,3,c
48,0.9093603440869629,A08,4,s
49,2.094519322259657,A06,2,s
50,4.110141529939028,A09,2,s
51,2.5921203408979636,B05,3,c
52,3.8805408711314158,B04,2,c
53,1.0533055650821552,B08,2,c
54,0.878921928507225,A04,3,s
55,0.7430557232619321,B05,1,s
56,3.795687508753872,B04,1,c
57,1.3633154182025464,A05,3,s
58,0.738924597060759,A04,3,s
59,1.6160881178129785,A10,3,s
60,0.9896985983450577,A07,3,s
61,0.8265358672915681,B06,3,c
62,0.9880995793100738,A01,3,s
63,0.619712399960008,A04,3,s
64,0.5784901903489299,B05,1,s
65,1.1513432122137601,B03,3,c
66,0.8096750764343597,B11,4,c
67,3.573272322872981,B09,2,s
68,1.799659548109048,B10,4,c
69,3.970860240242473,B05,4,c
70,2.535668357958457,B01,3,c
71,0.8220711718931852,A06,2,s
72,1.6596646316429542,B03,4,c
73,1.4100637071887832,A07,4,s
74,0.8492421187102082,A06,3,s
75,3.056035700657958,A03,3,s
76,0.7436220362151289,B10,4,c
77,1.3456453069684358,B04,3,c
78,1.0352701880301538,A02,3,s
79,1.1600099738707286,A10,3,s
80,0.6624249544784107,B07,4,c
81,0.6084305161784869,B09,3,c
82,3.799221832873627,B03,2,c
83,1.2328297897520315,A08,3,s
84,3.926002881072236,B09,3,c
85,1.1172394598170285,B01,3,c
86,1.4116298221124453,B02,2,c
87,0.8484077429102399,A11,3,s
88,0.7596052834942384,B10,3,c
89,0.807595778130235,B07,4,c
90,0.9916185079282513,A02,4,s
91,0.7040142411406123,A06,4,s
92,0.7463905096092276,A03,4,s
93,0.6540165957467252,B02,4,s
94,0.9119869373698748,A07,4,s
95,0.775198511405506,A12,4,s
