,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,3,0,1,A6,0,5.407354434984882
1,0,1,3,0,1,A3,1,6.39996045515727
2,0,1,3,0,1,B1,0,3.200264135393809
3,0,1,3,0,1,A3,0,3.7151823515305296
4,0,1,3,0,1,B2,0,3.265792051486642
5,0,1,3,0,1,A3,0,2.8822804393385013
6,0,1,3,0,1,A8,1,4.369523907273106
7,0,1,3,0,1,B2,1,3.681145713686419
8,0,1,3,0,1,B3,1,2.8656873029358394
9,0,1,3,0,1,B5,0,2.784112331501092
10,0,2,3,0,1,A8,0,4.033060695295717
11,0,2,3,0,1,B10,0,1.7923986361565767
12,0,2,3,0,1,B6,1,0.7207919835673238
13,0,2,3,0,1,A2,0,4.783562628010259
14,0,2,3,0,1,B6,0,3.6963300273637287
15,0,2,3,0,1,B7,1,2.1329799453305895
16,0,2,3,0,1,B6,0,3.1848657965783786
17,0,2,3,0,1,A1,0,1.871348856442637
18,0,2,3,0,1,A9,1,2.9929395854451286
19,0,2,3,0,1,A9,0,2.975172178543289
20,0,3,3,0,1,B2,1,2.2115504143912403
21,0,3,3,0,1,A6,0,3.4564938818730297
22,0,3,3,0,1,A9,1,2.0205557710578432
23,0,3,3,0,1,A5,0,3.5692054354549327
24,0,3,3,0,1,B5,1,3.9051210570250987
25,0,3,3,0,1,B6,0,4.237500584869849
26,0,3,3,0,1,B2,0,3.21651042429221
27,0,3,3,0,1,B4,1,3.761265676435869
28,0,3,3,0,1,B5,0,3.680275123424508
29,0,3,3,0,1,B1,0,2.1108333245283575
30,0,4,3,0,1,A7,0,3.7631976381780987
31,0,4,3,0,1,B2,0,2.512176943542727
32,0,4,3,0,1,A1,1,1.3927155986311845
33,0,4,3,0,2,B3,1,2.8172065342587302
34,0,4,3,0,2,B2,0,2.193447631008894
35,0,4,3,0,2,A2,0,1.9841434240079252
36,0,4,3,0,2,B6,0,1.9360104084444174
37,0,4,3,0,2,B2,1,1.1047914160517394
38,0,4,3,0,2,A1,1,0.83260396746482
39,0,4,3,0,2,B7,1,2.095841603288136
40,0,5,3,0,2,B5,0,1.8565071641060058
41,0,5,3,0,2,A9,0,1.7111508907401003
42,0,5,3,0,2,B3,0,1.8493990542447136
43,0,5,3,0,2,A2,0,2.3363388419384137
44,0,5,3,0,2,B6,0,2.160299393694004
45,0,5,3,0,2,A6,0,2.113112133774848
46,0,5,3,0,2,B3,0,2.2722137111923075
47,0,5,3,0,2,B1,0,2.2883655150872073
48,0,5,3,0,2,A9,0,2.4799448787161964
49,0,5,3,0,2,B7,1,3.215968569395045
50,0,6,3,0,2,A8,1,2.496382854442345
51,0,6,3,0,2,A7,0,2.4486211377734435
52,0,6,3,0,2,A7,1,2.2407698263778
53,0,6,3,0,2,A5,0,2.976879851601552
54,0,6,3,0,2,A3,0,3.1202534492331324
55,0,6,3,0,2,A1,1,2.048608761142532
56,0,6,3,0,2,A1,1,2.545222545388242
57,0,6,3,0,2,A7,0,2.821113323141617
58,0,6,3,0,2,A3,0,2.2560332297398418
59,0,6,3,0,2,B5,0,1.1519189059035853
60,0,7,3,0,2,B1,0,2.3042145443541813
61,0,7,3,1,2,B4,0,1.9685893207788467
62,0,7,3,0,2,B2,1,2.753018916620931
63,0,7,3,0,2,B7,0,2.0483165519290196
64,0,7,3,0,2,A8,0,2.351103557677561
65,0,7,3,0,2,A2,0,2.6722843485440535
66,0,7,3,0,2,A1,1,2.6245057272099075
67,0,7,3,0,2,A2,0,1.1040367434979999
68,0,7,3,0,2,A3,1,1.9050286851052078
69,0,7,3,0,2,A5,0,2.721104719876166
70,0,8,3,0,2,A5,0,2.5012752456823364
71,0,8,3,0,2,B6,0,2.991489104791981
72,0,8,3,0,2,B10,1,2.048325004263461
73,0,8,3,0,2,B4,0,1.8719420290763082
74,0,8,3,0,2,A8,0,2.056073378320434
75,0,8,3,0,2,B1,0,2.736419139102509
76,0,8,3,0,2,A2,0,2.512342367768724
77,0,8,3,0,2,A1,1,2.000473028758279
78,0,8,3,0,2,A5,1,1.4083705261109571
79,0,8,3,0,2,B2,1,2.4646162716453546
80,0,9,3,0,2,B5,1,2.7210455535459914
81,0,9,3,0,2,A2,1,1.4759288132481743
82,0,9,3,0,2,B6,1,2.0965292609216704
83,0,9,3,0,2,A1,0,1.712532545254362
84,0,9,3,0,2,A7,1,2.11238885559942
85,0,9,3,0,2,A2,1,1.9205266406934243
86,0,9,3,0,2,B3,1,1.2486730592463573
87,0,9,3,0,2,B7,0,0.9281612101294741
88,0,9,3,0,2,B1,1,1.6005958894493233
89,0,9,3,0,2,B10,0,1.0882363151431491
