,RT,alienType,confidenceRating,response
0,3.3128256600743953,A05,3,s
1,2.243646638160044,B07,5,s
2,2.11997874842109,B08,4,s
3,1.881640778882229,A01,4,c
4,2.2656510786537183,B11,2,s
5,1.9008333094352565,B01,3,c
6,3.593985561604768,B12,4,s
7,1.4452779383550478,B04,5,s
8,0.9100566155348133,B10,5,s
9,1.3188298349227807,A08,3,s
10,1.066439258670016,B10,4,s
11,0.9823874519083802,B10,4,s
12,1.4308063374382982,A12,3,s
13,3.4328122570896085,B12,3,c
14,1.5652213681005378,A02,1,s
15,1.654788321895012,B06,3,s
16,1.4104030102375873,A07,2,s
17,0.976000205271248,B01,4,s
18,1.3644183965020602,B09,4,s
19,0.8179998460468596,A03,4,c
20,0.8828192755445343,A07,4,c
21,1.5139954025348743,A06,3,c
22,1.6415897026436141,A01,3,c
23,1.6272023231840649,A10,2,c
24,2.54595004973271,A12,1,s
25,0.9791698300023199,A02,2,s
26,2.0263564861843406,A12,2,s
27,1.4011585733069296,A05,3,c
28,1.1871572843260765,B06,4,s
29,0.8399704772100449,B09,4,s
30,0.8399454220807456,B03,5,s
31,1.7275562646123035,B08,5,s
32,1.0443539172788405,A01,4,c
33,6.699880007063712,B05,3,s
34,2.4747373362174585,B02,2,s
35,2.3163062098983573,A09,2,c
36,1.4859617320644247,A08,1,s
37,1.2191303455347224,A06,3,c
38,0.9387706987808997,B02,2,s
39,1.2254765379848322,B11,2,s
40,4.751503836000666,B04,2,s
41,1.498322664778243,B09,3,s
42,0.8127237792787128,B10,4,s
43,0.7347247482784951,B02,2,s
44,0.620323331909276,B03,4,s
45,3.232673095471,B02,1,c
46,1.7610975353909453,B09,3,s
47,1.267521157245028,B01,3,s
48,1.6482857612909356,A09,4,c
49,1.1598816069690656,A03,3,c
50,4.412223582310617,B05,3,s
51,4.365067414899386,A10,2,c
52,1.6547050060444235,A08,3,c
53,2.458293323109501,B01,2,s
54,2.969061745799081,B03,2,s
55,1.8534760972561344,A11,2,c
56,1.0046837997460898,A03,4,c
57,1.7430593519775357,B07,3,s
58,7.969785627713463,A08,1,s
59,3.8614182712262846,B12,1,s
60,1.944622731642994,B06,3,s
61,1.113857750261559,A02,3,c
62,2.447433886910403,B05,2,s
63,1.4214336061731956,A12,2,s
64,9.499296494243936,A11,1,c
65,1.6774064621104117,B04,3,s
66,0.9630177242397622,A01,4,c
67,1.2586498304253837,A02,4,c
68,1.4026178081585385,B04,3,s
69,7.038934160857025,B11,1,s
70,1.307814332439193,B07,4,s
71,2.6141805991792353,B03,1,c
72,1.600288284915223,A04,5,c
73,1.1701804723952591,B08,3,s
74,1.279413891106742,A07,1,c
75,1.0553959842363838,A10,1,c
76,1.000601323092269,A06,4,c
77,1.0977983182874596,A04,5,c
78,2.9733479840433574,B05,1,s
79,5.8472898953868935,B06,1,s
80,1.1721634500008804,B08,2,s
81,1.1541530385384249,A09,2,c
82,1.3609505251770315,A11,1,c
83,1.4089661136931682,A06,4,c
84,2.0726058390528124,A10,2,s
85,1.292960565339854,B11,2,s
86,0.8825509139842325,A09,3,c
87,0.7349445089275832,A04,4,c
88,1.7265748884219647,A04,4,c
89,2.131338985327602,B07,2,s
90,1.3137382101276671,B12,2,s
91,1.6693157685813276,A07,2,s
92,1.1449523726141706,A05,4,c
93,1.2567214911114206,A11,4,c
94,0.8657374131935285,A03,5,c
95,1.1485268037049536,A05,2,s
