,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,1,0,1,A3,0,3.272286107403147
1,0,1,1,0,1,A2,1,0.9287493577772921
2,0,1,1,0,1,A6,1,1.5844839005118274
3,0,1,1,0,1,B6,0,1.1680908765440563
4,0,1,1,0,1,B5,1,0.976635773568205
5,0,1,1,0,1,B5,1,4.048853900457402
6,0,1,1,0,1,B6,1,1.2186934942164953
7,0,1,1,0,1,B3,1,0.6725189678312518
8,0,1,1,0,1,B5,1,2.7375876698079082
9,0,1,1,0,1,A3,0,3.1855732188168986
10,0,2,1,0,1,A8,0,1.4071356597640943
11,0,2,1,0,1,B4,1,2.144652088891462
12,0,2,1,0,1,B1,1,2.8792509706543115
13,0,2,1,0,1,A6,0,2.4805334840253863
14,0,2,1,0,1,A9,0,1.9520631723717088
15,0,2,1,0,1,A2,0,2.256410906585984
16,0,2,1,0,1,A8,1,2.0166956761132724
17,0,2,1,0,1,A5,0,3.248322976266536
18,0,2,1,0,1,A1,1,1.1366740382658236
19,0,2,1,0,1,A5,1,0.41670787155180733
20,0,3,1,0,2,B1,1,0.8646282172261408
21,0,3,1,0,2,A1,1,1.9513860840386315
22,0,3,1,0,2,B2,0,1.4240824894633306
23,0,3,1,0,2,A7,1,2.848520880462388
24,0,3,1,0,2,A2,0,2.0648495463236713
25,0,3,1,0,2,B7,1,2.0808512295355968
26,0,3,1,0,2,B10,0,1.5845868372579162
27,0,3,1,0,2,B7,1,1.471658283811962
28,0,3,1,0,2,B6,1,1.9376185206449463
29,0,3,1,0,2,A7,0,1.8085264831191807
30,0,4,1,0,2,B6,1,2.048557466777993
31,0,4,1,0,2,B2,1,1.792367828916099
32,0,4,1,0,2,A1,0,1.184287566025887
33,0,4,1,0,2,B5,1,2.080661053142535
34,0,4,1,0,2,A5,0,0.9921514504420657
35,0,4,1,0,2,B4,1,0.9605477563110298
36,0,4,1,0,2,A9,1,1.2164980134114103
37,0,4,1,0,2,B6,1,1.888715415819206
38,0,4,1,0,3,B10,1,1.4246273599229653
39,0,4,1,0,3,B6,0,1.7289627175784972
40,0,5,1,0,3,B3,1,1.6326456192717842
41,0,5,1,0,3,B3,1,1.9846778200593462
42,0,5,1,0,3,A7,1,1.0727171135208664
43,0,5,1,0,3,B3,1,0.865968507996854
44,0,5,1,0,3,B5,1,1.617711036932178
45,0,5,1,0,3,A9,0,1.647758907047205
46,0,5,1,1,3,A3,0,1.280344756595241
47,0,5,1,0,3,A8,0,1.4239686854947422
48,0,5,1,0,3,B7,1,1.5204409435888238
49,0,5,1,0,3,A5,1,1.4245319698591175
50,0,6,1,0,3,A2,1,2.3049719957714387
51,0,6,1,0,3,B6,1,1.5684961031951161
52,0,6,1,0,3,B6,1,1.8244846974414486
53,0,6,1,0,3,A8,0,1.072083494077674
54,0,6,1,0,3,A5,0,1.0720514961448089
55,0,6,1,0,3,B4,0,2.0651459800030807
56,0,6,1,0,3,A7,1,1.29804806572497
57,0,6,1,1,4,B1,0,1.3124175524961856
58,0,6,1,0,4,A6,1,1.4546957570138375
59,0,6,1,0,4,A9,0,1.0085639750367363
60,0,7,1,0,2,A5,0,2.336646024981519
61,0,7,1,0,2,A5,1,1.4889374693980244
62,0,7,1,0,2,A6,1,2.0164427113236343
63,0,7,1,0,2,B6,1,2.064879129318115
64,0,7,1,0,2,B1,1,1.8885137684690108
65,0,7,1,0,2,B7,1,1.6967030658245221
66,0,7,1,0,2,B3,1,1.8249519880075695
67,0,7,1,0,2,A9,1,1.7284293180755412
68,0,7,1,0,2,A7,1,1.1835700274757528
69,0,7,1,0,2,B5,1,1.776666805525565
70,0,8,1,0,2,B2,0,2.128229602676356
71,0,8,1,0,2,A8,1,1.6799298098176223
72,0,8,1,0,2,A9,1,0.8486718141075471
73,0,8,1,0,2,B2,1,1.9208615654715686
74,0,8,1,0,2,A7,1,1.8887848452959588
75,0,8,1,0,2,B7,1,1.8885016937772434
76,0,8,1,0,2,B7,1,1.8246944952086324
77,0,8,1,0,2,B7,1,1.8091697623158325
78,0,8,1,0,2,B10,1,1.5686832609153498
79,0,8,1,0,2,A2,1,0.9604991556770983
80,0,9,1,0,2,A6,1,0.9122106526551761
81,0,9,1,0,2,B6,1,1.7611007168140986
82,0,9,1,0,2,B6,0,0.5754106753556698
83,0,9,1,0,2,A2,1,1.984556469408517
84,0,9,1,0,2,A1,0,2.016145070175071
85,0,9,1,0,2,A5,1,1.2486818964753184
86,0,9,1,0,2,B10,1,1.6164380625675676
87,0,9,1,0,2,B6,1,1.5371855222033446
88,0,9,1,0,2,A3,0,1.0242565461430786
89,0,9,1,0,2,A7,1,1.0245898076320827
