,RT,alienType,confidenceRating,response
0,2.8123784411181987,A04,3,s
1,4.9107068414086825,B04,2,s
2,7.093093689578382,A06,2,s
3,4.614737547525692,B11,3,s
4,3.3499223441940558,B06,1,c
5,2.3498683096395325,A05,1,s
6,3.4922970572297345,A04,2,c
7,7.6834462575034195,A08,2,s
8,2.169111252318544,A03,2,c
9,1.8351100840854997,B01,2,s
10,2.3439115282271814,A07,3,s
11,2.613386985521174,A12,3,s
12,3.5198293232551805,A08,1,c
13,6.576183741636669,B08,2,s
14,1.8078479908353984,A05,3,s
15,3.2186455438850317,B09,3,s
16,2.5666464917539997,A03,1,c
17,2.5923156221751924,A06,2,c
18,1.619075103502837,A06,1,c
19,1.7254579730406476,A05,2,s
20,2.766265533047772,B08,2,s
21,7.812152341221008,B11,2,s
22,2.0006782996924812,A11,3,c
23,2.3066267797066757,B07,3,s
24,4.7689880897578405,A07,1,s
25,2.875805952555311,B06,3,s
26,1.8686124137602746,A09,3,c
27,1.7818181269331035,A01,2,c
28,1.142631905442613,A04,4,c
29,2.2142068617849873,B02,3,c
30,1.8461898846717304,B12,2,c
31,3.672560558698933,A10,2,c
32,1.4142044468326276,B05,2,s
33,1.8445736779267463,A01,3,c
34,1.7777800250250948,A07,2,c
35,5.243758329697812,A12,1,c
36,1.7233829253827935,A12,2,c
37,1.1489630044416117,A11,2,s
38,2.68774728732933,B12,1,s
39,12.091622983703928,B03,2,s
40,2.784443179948539,A10,3,c
41,1.2993191344203296,A03,3,c
42,1.4165294420399732,A11,3,c
43,1.9777012372105673,B03,2,s
44,1.0201573039475988,B05,2,s
45,1.526541380960225,A03,3,c
46,1.062066082147794,B10,3,s
47,3.984066447409532,B02,3,s
48,0.8685167212797751,B07,3,s
49,1.202112479416428,B04,3,s
50,4.092866080336535,B01,2,s
51,4.897254954048549,B02,1,s
52,3.672870880053779,B03,2,s
53,1.2044939241313841,B08,1,c
54,1.1945150398687474,B07,1,s
55,0.9284555324293251,B12,1,c
56,0.9888875975602787,A04,3,c
57,4.0432560196459235,B05,2,s
58,1.894059066711634,A10,2,c
59,1.0844741215232716,B03,1,s
60,1.8260802760287334,B09,1,s
61,1.65006286422431,B02,2,c
62,0.9728674085599778,A12,3,c
63,1.1476800610980717,B01,2,c
64,1.4528569638923727,B06,2,s
65,1.2040516860142816,A02,3,c
66,0.8904487132076611,B11,1,s
67,0.8108183820122576,B10,1,s
68,2.1868261340086974,A01,3,c
69,0.9188533807064232,B10,3,s
70,1.2900535666576616,B06,3,s
71,2.1744175059884583,B08,2,s
72,0.8088269520740141,A08,3,c
73,0.7308101108010305,A06,3,c
74,0.7868288508298065,A02,3,c
75,1.0720428533268205,B11,3,s
76,1.1199618437558456,A02,3,c
77,1.1410682239084053,A05,3,c
78,6.17994261469903,B04,1,s
79,0.788843222813739,A08,3,c
80,1.1800177800851088,B04,2,s
81,1.475601889095742,B09,2,s
82,5.072314837315389,B01,1,s
83,0.899982944400108,A09,3,c
84,0.7839924894988144,A09,3,c
85,2.1515578705557346,A09,1,c
86,1.1791520197293721,B10,1,s
87,1.1059656865481884,B05,2,s
88,0.9491706903290833,B09,2,s
89,0.6099692244533799,A01,3,c
90,0.8755581180885201,A02,3,c
91,3.8299300116668746,A10,3,c
92,1.2383533648580851,B12,2,c
93,0.9311542414861833,A07,2,c
94,5.632297872276467,A11,2,c
95,1.2175237985984495,B07,3,s
