,RT,alienType,confidenceRating,response
0,2.271133925700269,A03,2,s
1,1.0131385473177943,A06,4,s
2,1.185923847500817,B09,4,c
3,1.1419092310025007,A05,4,s
4,1.262350744636933,A02,3,c
5,1.0038880730025994,B03,4,c
6,0.8555188449281559,A02,4,c
7,0.845513396194292,B06,4,c
8,0.9546939878273406,A09,3,s
9,1.6319410630894708,B02,2,s
10,1.9490686585995718,B10,1,s
11,1.151145215604629,B06,3,c
12,1.2130956819128187,B03,2,s
13,1.2598968513557338,A12,4,s
14,1.6194892678031465,B09,2,c
15,2.296271162904304,B09,2,c
16,0.9382880102166382,A05,4,s
17,1.2006505277422548,A04,4,s
18,0.7983019867497205,A06,4,s
19,1.8894516398286214,A02,3,s
20,0.840667190910608,A07,4,s
21,2.004259673769411,A03,2,c
22,0.8538492073676025,B07,4,c
23,0.9534659846431168,A10,4,s
24,1.2950356129986176,B10,2,s
25,0.9346643744720495,A05,4,s
26,0.9078783286713588,A11,4,s
27,1.274671528768522,B02,3,c
28,1.1458247740920342,A12,3,s
29,1.2146494017688383,B08,3,c
30,0.8606282799955807,A07,4,s
31,0.6902787609469669,A10,4,s
32,1.2357917043373163,B11,3,c
33,1.9221706193893624,A03,3,s
34,1.7401804271139554,B04,3,c
35,0.7990303967017098,B12,4,s
36,1.018215380525362,B12,4,s
37,0.9474138126206526,B01,4,c
38,0.9562486132890626,A10,4,s
39,0.9326192118496692,B10,4,c
40,2.011414875196351,A09,2,s
41,1.5430059211612388,A08,3,c
42,0.8521783623291412,B12,4,s
43,0.741001510854403,A05,4,s
44,1.6270042971045768,A01,3,s
45,1.4357002380238555,A08,3,c
46,0.8714318704260222,B05,4,c
47,0.8754141265671933,B09,4,c
48,0.7010008467404987,B03,4,c
49,0.9510265810749843,A04,3,s
50,1.854576409841684,B04,2,c
51,0.7025687544446555,B07,4,c
52,1.1193964430749475,A08,3,c
53,1.0418206324466155,A09,3,s
54,1.555380437981512,A11,2,c
55,0.9249505312145629,A06,4,s
56,1.0482072753438842,B08,2,c
57,0.7817631867692398,A12,4,s
58,0.7705626385759388,A12,4,s
59,0.8305835581013525,B06,4,c
60,0.8589538125306717,A06,4,s
61,1.615778995652363,A11,2,s
62,0.705360137289972,B07,4,c
63,1.2905585935295676,A01,3,s
64,0.6509896021234454,B01,4,c
65,0.8521499866437807,B11,4,c
66,0.7453490285115549,B08,4,c
67,0.5961363783862907,B11,4,c
68,0.8589281536624185,B11,4,c
69,0.6193648977641715,B01,4,c
70,1.4917705976549769,A02,2,c
71,1.1133469878768665,A01,2,s
72,0.9189191881523584,B12,4,s
73,0.7841207838355331,A10,4,s
74,0.8065119185412186,A04,4,s
75,0.8375986923019809,B06,4,c
76,0.827315825936239,B05,4,c
77,1.2721213392724167,B02,4,c
78,0.6097075040124764,B01,4,c
79,0.6656882085408142,B05,4,c
80,0.7233355319476686,B03,4,c
81,1.2365161899870145,A01,3,s
82,1.4985062011437549,B04,4,c
83,0.6716685357387178,B08,4,c
84,1.385292941246007,A09,3,s
85,1.2277037276289775,B02,3,c
86,1.0220729647589906,A07,4,s
87,0.7536863490277028,B10,4,c
88,2.499298305458069,A03,2,s
89,1.9396732871573477,A04,2,s
90,1.366461446043104,A08,3,c
91,0.7280794036269072,B05,4,c
92,0.9048828823652002,A07,4,s
93,1.3344642353149538,A11,3,s
94,0.6100561627281422,B07,4,c
95,1.8896647593574016,B04,2,s
