,RT,alienType,confidenceRating,response
0,2.1039745584803313,A09,4,s
1,1.7816499858872703,B02,4,c
2,1.4764637251537351,A04,4,s
3,2.820755608348918,B05,4,c
4,8.021239806259473,B12,2,c
5,1.4416253231884184,B01,4,c
6,2.1859956923290156,B08,2,c
7,1.3508080279043497,A02,4,s
8,1.1460387992265169,B01,4,c
9,1.2743690560109826,A03,4,s
10,1.564004232204752,B08,2,c
11,1.550397184166286,A08,4,s
12,1.2708217931321997,B11,3,c
13,1.0140145712175581,A12,4,s
14,1.0992062354071095,A01,4,s
15,1.1607971757148334,B04,4,c
16,0.9763956536899059,B04,4,c
17,1.1607700075019238,A06,4,s
18,1.207603778795601,B10,3,c
19,0.9303887016449153,A07,4,s
20,1.0107767240879184,B06,3,c
21,0.9895357103505376,A11,4,s
22,0.885971693742249,A12,4,s
23,1.1807679246048792,B12,3,c
24,0.946377194399247,B02,4,c
25,3.3231435432480794,B07,2,c
26,1.056754998573524,B04,4,c
27,1.5039389379344357,B03,3,c
28,3.705468508269405,B08,3,c
29,0.7999450598381372,A04,4,s
30,0.8067256418107718,B03,4,c
31,2.5119260903884424,B11,2,c
32,1.0623456128632824,A06,4,s
33,0.8753957125554734,A10,4,s
34,0.7798795240723848,B07,4,c
35,1.097139941950445,A12,4,s
36,0.6791147389067191,A12,4,s
37,1.7607295570524002,A05,4,s
38,0.5819120081978326,A06,4,s
39,0.8141419599451183,A11,4,s
40,1.107910024918965,B05,3,c
41,1.1239220634561207,B09,2,c
42,0.859512572089443,A08,4,s
43,0.7311237527137564,A01,4,s
44,0.6787090269390319,A01,4,s
45,0.7198676606203662,A05,4,s
46,1.130703852904844,B12,3,c
47,1.0574622776930482,B10,3,c
48,1.0694452703901334,B03,4,c
49,0.9974413581694535,B10,3,c
50,0.9678769098863995,B07,3,c
51,3.1906556444228045,B04,4,c
52,0.9038679987152136,A09,3,s
53,2.487490094923487,B02,4,c
54,0.7302812362740951,A01,4,s
55,0.6893206286731584,A10,4,s
56,0.8678815888579265,B02,3,c
57,0.7226756462623598,B06,4,c
58,0.6430118076059443,A03,4,s
59,1.1082450995345425,B09,3,c
60,1.3570597353500489,B11,3,c
61,1.1762444173091353,B05,4,c
62,1.0302406348910154,A05,4,s
63,0.9211110591222678,B03,4,c
64,0.7614540427057364,A10,4,s
65,1.535428706838502,A05,4,s
66,0.8086419063638459,A08,4,s
67,1.1474458107368264,B08,3,c
68,1.7114132149217767,A03,4,s
69,0.7153523037886771,A08,4,s
70,0.6034385900293273,A04,4,s
71,0.5614295913146634,A02,4,s
72,1.2713772321330907,B01,4,c
73,0.7402453289541882,A11,4,s
74,0.7590369774461578,B07,3,c
75,0.8274196688798838,B05,3,c
76,0.6338023874814098,A07,4,s
77,1.2346331310309324,B10,3,c
78,0.8425928134038259,A10,4,s
79,0.8646244221090456,B09,3,c
80,0.6554086627347715,A02,4,s
81,0.6078253506584588,A06,4,s
82,0.6314052455763886,A07,4,s
83,0.9989990023223072,B09,3,c
84,0.6134195873746648,A02,4,s
85,0.8201911132764508,B06,2,c
86,1.0009735275962157,B11,2,c
87,1.2965890309842507,A04,4,s
88,0.6737571675039362,A09,4,s
89,0.5457574572974409,A09,4,s
90,0.9177681615710753,A07,4,s
91,0.9969810079110175,B12,2,c
92,0.9581621610195725,B06,3,c
93,0.9749696244289225,A11,4,s
94,0.982869234867394,B01,3,c
95,0.4710110650084971,A03,4,s
