,RT,alienType,confidenceRating,response
0,2.616597110802104,B04,3,c
1,3.3530872992760123,B10,3,c
2,1.6285816490253637,A06,4,s
3,3.350643662164657,A10,3,s
4,4.41338008292405,A08,2,s
5,1.9565325408239005,B11,4,s
6,1.0077375301316351,A05,5,s
7,3.6393034653156064,A07,3,s
8,4.07131163995291,A11,2,c
9,1.8940901413807296,A01,5,s
10,9.038026857368095,A09,2,s
11,1.6033030608105037,B07,5,c
12,2.2972751710458397,B11,3,s
13,3.369689843737433,A08,2,s
14,2.354477410317486,A08,2,s
15,1.679287949202262,A04,4,s
16,5.695653223894624,B06,3,s
17,5.37360932295087,A12,1,s
18,2.052462881320025,A05,5,s
19,3.788068590885814,A11,3,c
20,2.590432534332649,B12,2,s
21,1.718474892722952,B07,5,c
22,1.9344477365048078,B05,5,c
23,1.4992569471596653,B01,5,c
24,4.736394797573666,A11,3,c
25,1.7312125964290317,B12,2,s
26,2.9248135575817287,A02,5,s
27,1.5732220238278387,B01,4,c
28,1.803229404546073,B12,2,s
29,1.912010046231444,B12,2,s
30,1.851626097863118,A12,3,s
31,3.539161435512142,B08,4,c
32,3.3051917100474384,A03,5,s
33,1.6520176231679216,B05,5,c
34,2.7063671915693703,A03,4,s
35,1.434386305973021,A11,4,c
36,1.8515687425751821,B04,4,s
37,2.1835640877416154,B03,3,c
38,2.6607552483856125,A06,4,s
39,1.5478564970708248,A01,4,s
40,3.1051572968754044,A04,2,s
41,1.4787500169804844,B08,5,c
42,1.7659557126626169,B05,5,c
43,2.1107506448697677,A12,3,s
44,2.1739353424800356,A05,5,s
45,1.445147667225683,B09,4,c
46,4.450322925360524,B06,2,c
47,2.3295248416307004,B09,3,c
48,1.675126370300859,A06,3,s
49,2.2235358930902294,A08,3,s
50,7.444240849945345,A07,1,s
51,4.130312420287737,A09,1,s
52,5.97625521291593,B02,3,s
53,1.8226861292278045,A03,4,s
54,15.71412102267459,B02,2,s
55,3.587870262339493,A02,3,s
56,2.844693352973991,B10,3,c
57,1.5818736161145353,B11,3,s
58,2.484255218952967,A07,4,c
59,1.5506397378558177,B03,4,c
60,3.9470680128051754,A09,4,s
61,1.2418578886918112,A05,5,s
62,1.8678401357210532,A01,3,s
63,1.7862329198214866,B08,5,c
64,12.272116727064713,B02,2,s
65,1.8750101503756014,B02,2,s
66,2.0758532730997103,A10,3,s
67,1.307427358773566,B03,3,c
68,2.1049954945920035,B06,3,s
69,5.014196641093804,A04,4,s
70,1.9937772531939117,A02,5,s
71,2.719397105369353,A09,3,s
72,1.4726015301785083,A01,4,s
73,1.2821931454400328,B05,5,c
74,4.1657767037922895,B11,3,s
75,2.004186634105281,A04,3,s
76,6.034939633560498,A02,1,c
77,6.706949800538496,B04,1,s
78,5.842115383744385,B08,2,c
79,1.8961428569273266,B03,3,c
80,1.4629504465410719,A10,3,s
81,1.4645198683247145,B04,4,s
82,2.0213412986740877,A10,4,s
83,1.536966237357774,B07,3,c
84,1.6173701997013268,B09,4,c
85,3.1145095292795304,A07,4,s
86,3.746489026272684,A12,3,s
87,1.4221149913137197,B06,3,c
88,1.261745683637855,B09,4,c
89,1.485722306830212,B10,4,c
90,2.1825787842790305,A03,3,s
91,1.3449283587178797,B01,4,c
92,7.2040363028772845,B01,2,c
93,1.5240775986840163,B10,4,c
94,1.2761053344947868,A06,4,s
95,1.4068862569183693,B07,3,c
