,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,2,0,1,B5,0,3.8399827933617416
1,0,1,2,0,1,A7,1,1.5847431456450067
2,0,1,2,0,1,B5,0,2.832444776502143
3,0,1,2,0,1,B2,0,3.841408529360706
4,0,1,2,0,1,A7,0,3.7442314745635485
5,0,1,2,0,1,A7,1,2.688665806334484
6,0,1,2,1,1,B5,0,3.9363049499270346
7,0,1,2,0,1,B4,1,2.976502373459425
8,0,1,2,0,1,A8,0,3.9051826695945238
9,0,1,2,0,1,A6,1,2.8007133208056985
10,0,2,2,0,1,B5,0,2.384216984763043
11,0,2,2,0,1,A9,0,3.4092034383088503
12,0,2,2,0,1,B4,0,3.584692129472387
13,0,2,2,0,1,B10,1,3.7126144279172877
14,0,2,2,0,1,B1,0,1.8080433486534275
15,0,2,2,0,1,B6,1,0.8162334065368668
16,0,2,2,0,1,B6,1,4.801391322722338
17,0,2,2,0,1,B7,0,0.9604823896097514
18,0,2,2,0,1,A6,0,2.6721791301588382
19,0,2,2,0,1,A1,1,1.8884895137612148
20,0,3,2,0,1,B7,0,0.6722718045084548
21,0,3,2,0,1,A6,1,2.3205632909957785
22,0,3,2,0,1,A6,1,3.1057033968013457
23,0,3,2,0,1,B10,1,1.968572528243385
24,0,3,2,0,1,B5,1,2.6577973993826163
25,0,3,2,0,2,A2,1,2.384859667791261
26,0,3,2,0,2,A9,0,1.6801950085655335
27,0,3,2,0,2,A8,0,2.320449787558573
28,0,3,2,0,2,B7,0,1.998115722188686
29,0,3,2,0,2,A8,0,2.4001237670463524
30,0,4,2,0,2,B3,0,1.6480623665165695
31,0,4,2,0,2,A3,1,2.0006674364371975
32,0,4,2,0,2,A6,1,3.168668825043369
33,0,4,2,0,2,A2,1,2.3522868980503517
34,0,4,2,0,2,B2,0,0.9911554861250806
35,0,4,2,0,2,A7,1,1.0085052110453034
36,0,4,2,0,2,B4,1,1.6965313530604362
37,0,4,2,0,2,A6,1,2.2579154308828038
38,0,4,2,0,2,B7,1,1.9850392809435107
39,0,4,2,0,2,B5,1,2.288683314844093
40,0,5,2,0,2,B4,0,1.9680288588529038
41,0,5,2,0,2,B7,1,1.0728281524748127
42,0,5,2,0,2,A5,1,1.504526402378815
43,0,5,2,0,2,A3,1,1.7770028753197948
44,0,5,2,0,3,B10,1,1.0411078659994928
45,0,5,2,0,3,A6,1,1.665166670439703
46,0,5,2,0,3,B2,0,2.1118582414510456
47,0,5,2,0,3,A3,1,1.456333023915704
48,0,5,2,0,3,B10,0,1.903521776207981
49,0,5,2,0,3,A5,1,1.1366828922245986
50,0,6,2,1,3,A5,0,2.240706377776405
51,0,6,2,0,3,A1,0,1.60006007229822
52,0,6,2,0,3,B5,1,1.8245934177061827
53,0,6,2,0,3,B7,1,1.7445384772127
54,0,6,2,0,3,A1,1,1.5240873312350232
55,0,6,2,0,3,B1,1,2.320355000113068
56,0,6,2,0,3,A2,0,1.4886199219663467
57,0,6,2,0,3,A6,1,1.4888273072365337
58,0,6,2,0,3,A2,1,1.3766031983218454
59,0,6,2,0,3,B4,1,1.9044011259779836
60,0,7,2,0,2,B2,1,2.5923789686585224
61,0,7,2,0,2,A8,1,1.7451174654925126
62,0,7,2,0,2,B4,0,3.1373696483960885
63,0,7,2,0,2,B3,1,2.7206191371019486
64,0,7,2,0,2,B10,0,2.3839957134341603
65,0,7,2,0,2,A1,1,2.3526117110795894
66,0,7,2,0,2,A3,1,1.1366140656723474
67,0,7,2,0,2,A2,1,2.5288804365054602
68,0,7,2,0,2,A5,1,2.721037228221576
69,0,7,2,0,2,A2,1,1.5235445674570656
70,0,8,2,0,2,A2,1,2.096569690657816
71,0,8,2,0,2,B6,0,1.2485906404945126
72,0,8,2,0,2,B6,1,2.2254048465365486
73,0,8,2,0,2,A2,1,1.8885520010262553
74,0,8,2,0,2,A9,1,2.2566925520914083
75,0,8,2,0,2,A2,1,1.072283577471353
76,0,8,2,0,2,A2,1,1.48845872293532
77,0,8,2,0,2,B2,1,2.3845611175256636
78,0,8,2,0,2,A8,1,1.8571821866016762
79,0,8,2,0,2,B1,1,1.0083901982534371
80,0,9,2,0,2,B3,1,2.624426181258059
81,0,9,2,0,2,B7,1,1.2804914457346968
82,0,9,2,0,2,A5,1,1.9365847842004769
83,0,9,2,0,2,A5,1,1.9047374100991874
84,0,9,2,0,2,B6,1,1.1047546167374094
85,0,9,2,0,2,B3,1,1.6648454798614694
86,0,9,2,0,2,B1,1,1.6813644562175796
87,0,9,2,0,2,B1,1,2.1603595281758317
88,0,9,2,0,2,B2,1,1.6490546159825499
89,0,9,2,0,2,A8,0,2.0479177703819005
