,RT,alienType,confidenceRating,response
0,0.8753641694399903,A12,4,c
1,4.024929399956363,A10,3,c
2,1.0249414747900119,B03,4,c
3,2.1953273411970713,B12,3,c
4,1.5625529217325038,B04,3,c
5,0.6113500418846343,B07,3,c
6,2.008529662583669,A08,3,s
7,1.0925327718534845,A04,4,s
8,1.050097277879786,B08,4,c
9,1.312540771430804,B01,3,c
10,0.9233142400025827,A04,4,s
11,0.8396736776171565,A07,4,s
12,0.7769222758042815,A05,3,s
13,2.1541132166601074,A01,4,s
14,0.8636850883349325,B06,3,c
15,3.453173039914873,A11,4,s
16,0.8380870444580069,B09,4,c
17,0.7804478253979141,A06,4,s
18,4.106459885138065,B06,2,s
19,6.287256069490695,B03,1,s
20,4.622481227406979,B05,1,c
21,0.8160616420263977,A02,4,s
22,1.7860544725938325,A10,4,s
23,0.8064681865864713,A03,4,s
24,1.519643188661803,B11,3,c
25,0.6144861780887823,B10,4,c
26,1.254443312428748,A11,4,s
27,0.8944689714505785,B12,4,c
28,1.4232651859902035,B02,2,s
29,0.9200733546151696,B09,4,c
30,1.3716742511717257,B02,1,s
31,1.5016414227172845,A12,3,s
32,0.7920275909953034,A07,4,s
33,0.6832330367453778,A01,4,s
34,1.4224290037507217,B05,4,c
35,2.2320182329988256,B01,3,c
36,3.5335690944627913,B06,3,c
37,1.4863890964250004,A08,3,s
38,0.9292363422309791,B04,3,c
39,1.8288380236515422,B02,4,c
40,0.8208366350456799,A01,4,s
41,1.3399609077255263,A08,3,s
42,0.9156038548908327,B08,4,c
43,0.6800395450804899,A05,4,s
44,1.4004020919651339,A11,4,s
45,0.7307927883055072,A02,4,s
46,0.7471804508440982,A02,4,s
47,1.0415929724467787,B04,4,c
48,0.7511147335612804,A06,4,s
49,1.5392065324849682,A07,4,s
50,0.6076213332125917,B11,4,c
51,0.7608047876715318,B04,4,c
52,0.9279745221006124,A08,3,s
53,0.8163505324246216,A06,4,s
54,0.9259661753719683,B05,4,c
55,0.6999732844303708,B08,4,c
56,0.7047848038216671,B07,4,c
57,1.1479704468442833,A02,4,s
58,1.27516070849083,B06,4,c
59,2.2331221746776464,B02,3,c
60,0.8555771393207579,A09,4,s
61,1.0815790863880466,A04,4,s
62,0.709547118265391,B10,4,c
63,0.8467347385421817,A11,4,s
64,0.6863610224365857,A05,4,s
65,1.1611600896555956,A03,4,s
66,2.6411220539293936,A09,3,s
67,2.9999079293925206,B03,3,c
68,0.8431276838205122,B12,4,c
69,0.5799678507548833,B10,4,c
70,0.4938996430375937,B10,4,c
71,0.49994007863733714,B05,4,c
72,0.9186723720256396,A04,4,s
73,0.677123170851246,A05,4,s
74,0.7555172179584133,B09,4,c
75,0.5271483015992544,B11,4,c
76,0.5907011705041896,B07,4,c
77,0.5419001260311234,B11,4,c
78,1.0046898654411507,A12,3,s
79,0.9170757771287299,A12,4,s
80,0.698319937814631,A10,4,s
81,0.9186886730512924,B09,4,c
82,1.2758972733515748,B01,2,c
83,0.6267279464479998,B08,3,c
84,0.7522790494087985,A07,4,s
85,1.3026886126770023,A03,4,s
86,0.8906868316389591,B12,4,c
87,0.8726645384772382,A03,4,s
88,2.9270607590542568,B03,3,c
89,0.6686686741079484,A09,4,s
90,0.7130448957411772,A09,4,s
91,1.3294633491059358,B01,3,c
92,0.7278622261464989,A01,4,s
93,0.7634630623288103,A06,4,s
94,2.46343362992161,A10,2,c
95,1.013061045831364,B07,4,c
