,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,3,0,1,B2,1,2.7046866675018464
1,0,1,3,0,1,A1,0,1.9521815319553752
2,0,1,3,0,1,A7,1,3.2003652615167084
3,0,1,3,0,1,A6,1,3.2810273810296167
4,0,1,3,0,1,B7,0,3.120517282756282
5,0,1,3,0,1,A6,1,1.1848292704280539
6,0,1,3,0,1,B10,1,2.6405437264825196
7,0,1,3,0,1,B6,0,3.600353488624478
8,0,1,3,0,1,A1,1,3.6806382718600616
9,0,1,3,0,1,B3,0,2.1122339967910193
10,0,2,3,0,1,A6,1,2.528540055755002
11,0,2,3,0,1,A2,1,2.977124063640076
12,0,2,3,0,1,B3,1,2.752856209219317
13,0,2,3,0,1,B1,1,2.3051935055900685
14,0,2,3,0,1,B4,0,2.5124788125681334
15,0,2,3,0,1,B5,0,2.3690300495518386
16,0,2,3,0,1,B4,0,2.5123831200880886
17,0,2,3,0,1,B2,1,4.114543294809664
18,0,2,3,0,1,B1,0,4.336292655979378
19,0,2,3,0,1,A2,1,3.1844114837017514
20,0,3,3,0,2,A5,0,2.5931542143180195
21,0,3,3,0,2,B5,1,1.8571093928053415
22,0,3,3,0,2,A3,0,1.0566879836505905
23,0,3,3,0,2,A5,0,2.112920748816123
24,0,3,3,0,2,B4,0,2.67225536911792
25,0,3,3,0,2,B5,1,1.9853050160063503
26,0,3,3,0,2,A8,0,1.7122762584540396
27,0,3,3,0,2,B2,0,1.1522639421982603
28,0,3,3,0,2,B5,1,1.6646986818891492
29,0,3,3,0,2,A5,1,1.7772919028161596
30,0,4,3,0,2,A5,1,1.5207204406083292
31,0,4,3,0,2,B3,1,0.9290912685892181
32,0,4,3,0,2,B7,1,3.009248059359379
33,0,4,3,0,2,B10,0,2.064175844742749
34,0,4,3,0,2,B1,0,2.067150160217352
35,0,4,3,0,2,B10,0,1.1361577205266258
36,0,4,3,0,2,A7,1,2.400638754850661
37,0,4,3,0,2,A7,1,1.2004355969988865
38,0,4,3,0,2,B5,1,2.320661878017745
39,0,4,3,0,2,B10,0,1.8882094488021721
40,0,5,3,0,2,B2,0,1.744475117690854
41,0,5,3,0,2,A3,1,2.3044922638518983
42,0,5,3,0,2,B10,1,2.080553446664908
43,0,5,3,0,3,B3,1,0.9924236912843298
44,0,5,3,0,3,A6,1,1.456516220177491
45,0,5,3,0,3,B3,1,0.8806201597190011
46,0,5,3,0,3,A6,1,1.5540977965069942
47,0,5,3,0,3,A9,0,1.8080263954270777
48,0,5,3,0,3,A6,1,1.2006405660649762
49,0,5,3,0,3,A3,1,1.2483905098415562
50,0,6,3,0,3,A6,0,2.0802923299611393
51,0,6,3,0,3,A1,1,1.6646020838020377
52,0,6,3,0,3,A7,1,1.9036129193905253
53,0,6,3,0,3,B7,1,1.6963765151940606
54,0,6,3,0,3,A7,1,1.2160712048648747
55,0,6,3,0,3,A9,1,0.8644079820205661
56,0,6,3,0,3,A9,1,1.4405554993741134
57,0,6,3,0,4,A8,0,1.4731335061028403
58,0,6,3,0,4,B1,0,0.8161979898541176
59,0,6,3,0,4,A6,0,1.1526922943403406
60,0,7,3,0,2,B3,1,2.528834981789714
61,0,7,3,0,2,A8,0,1.90401742387985
62,0,7,3,0,2,B2,1,1.8723229877787162
63,0,7,3,0,2,A5,1,1.9675086296806512
64,0,7,3,0,2,A9,0,1.5039126753295022
65,0,7,3,0,2,A1,0,1.4721491112222793
66,0,7,3,0,2,B6,1,1.4726411577280487
67,0,7,3,0,2,B2,0,2.224241893684848
68,0,7,3,0,2,B2,0,2.01614154034678
69,0,7,3,0,2,B7,1,2.753562582730865
70,0,8,3,0,2,A3,0,2.3833310944714867
71,0,8,3,0,2,B1,1,2.0807152484608196
72,0,8,3,0,2,A7,0,1.3122373173505366
73,0,8,3,0,2,A6,1,1.951180232409115
74,0,8,3,0,2,A2,1,1.2645492567230576
75,0,8,3,0,2,B4,0,2.3679698855462448
76,0,8,3,0,2,B7,0,1.9524103486737658
77,0,8,3,0,2,B4,1,2.3688462113173046
78,0,8,3,0,2,A3,1,1.632622683343925
79,0,8,3,0,2,A2,1,1.5690324645038345
80,0,9,3,0,2,B2,0,1.60062668008959
81,0,9,3,0,2,A8,0,2.1450055015629914
82,0,9,3,0,2,A2,1,2.9287492509874937
83,0,9,3,0,2,B6,0,1.808135068275078
84,0,9,3,0,2,B3,1,1.760390558140898
85,0,9,3,0,2,A1,1,2.1446840110543235
86,0,9,3,0,2,A8,0,0.8481330155655087
87,0,9,3,0,2,B2,1,2.1765477956769246
88,0,9,3,0,2,A2,1,1.9046945160962423
89,0,9,3,0,2,B1,1,1.6485607639701811
