,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,2,0,1,B6,0,2.9762128793195757
1,0,1,2,0,1,B4,1,5.296831714550933
2,0,1,2,0,1,B4,1,2.4807184526100627
3,0,1,2,0,1,B2,1,1.2009738353445414
4,0,1,2,0,1,A2,0,3.5042731327401384
5,0,1,2,0,1,B6,0,2.240213120816236
6,0,1,2,0,1,B4,1,3.1533437478775
7,0,1,2,0,1,B1,1,3.2325676379360857
8,0,1,2,0,1,B6,1,3.3127424211551215
9,0,1,2,0,1,A2,0,3.057378704521284
10,0,2,2,0,1,B3,0,4.113597923128566
11,0,2,2,0,1,B2,1,4.0011914842235115
12,0,2,2,0,1,A5,1,3.6807495453070374
13,0,2,2,0,1,B4,0,2.1442836982197377
14,0,2,2,0,1,B1,1,3.3125715622570624
15,0,2,2,0,1,A9,1,1.9046954500516904
16,0,2,2,0,1,B2,1,2.848914849781522
17,0,2,2,0,1,A6,1,4.256503580942876
18,0,2,2,0,2,B10,1,1.1549575494124724
19,0,2,2,0,2,B5,1,0.6885725282438102
20,0,3,2,0,2,B1,1,2.2566563275902354
21,0,3,2,0,2,A2,1,1.9046746209634193
22,0,3,2,0,2,A7,0,2.432174903967393
23,0,3,2,0,2,A1,1,2.897371761491854
24,0,3,2,0,2,B10,1,2.1605406506826057
25,0,3,2,0,2,B6,0,2.976333627657368
26,0,3,2,0,2,B2,1,1.6648883455213763
27,0,3,2,0,2,A5,1,1.3767969994038367
28,0,3,2,0,2,A6,1,1.7292481151939683
29,0,3,2,0,2,A7,0,2.7050921083414323
30,0,4,2,0,2,B10,0,1.5042184941172536
31,0,4,2,0,2,A7,1,1.776794282566243
32,0,4,2,1,2,A2,0,1.9521854694469312
33,0,4,2,0,2,A6,1,1.952711328458122
34,0,4,2,0,2,A5,1,1.0885027960786147
35,0,4,2,0,3,B3,1,1.2325857501867858
36,0,4,2,0,3,A6,1,1.4091487996860224
37,0,4,2,0,3,B3,1,1.00854052993418
38,0,4,2,0,3,A7,0,2.3363402688158885
39,0,4,2,0,3,A7,1,1.7287222561826638
40,0,5,2,0,3,B4,1,1.7613994732354286
41,0,5,2,0,3,A1,1,1.648636524862809
42,0,5,2,0,3,A3,1,1.9046060962816682
43,0,5,2,0,3,B6,0,1.7121643384878098
44,0,5,2,0,3,A8,1,1.4086522221467703
45,0,5,2,0,3,B3,1,1.7605312926864372
46,0,5,2,0,3,B1,1,1.8087753854513267
47,0,5,2,0,3,A5,1,1.5045931158354051
48,0,5,2,0,3,A3,1,1.8406607952787226
49,0,5,2,0,4,B6,1,1.4407718837495622
50,0,6,2,1,4,B4,0,1.4561914464895835
51,0,6,2,0,4,A9,1,1.6486105639702373
52,0,6,2,0,4,A1,1,1.4887590844257375
53,0,6,2,0,4,B5,1,0.8166756473243595
54,0,6,2,0,4,A7,1,1.168522719554403
55,0,6,2,0,4,A3,1,0.8486682213015229
56,0,6,2,1,4,A3,0,1.8084089142460016
57,0,6,2,0,4,A2,1,1.440671964499984
58,0,6,2,0,4,B7,1,1.5844400673172458
59,0,6,2,0,4,A9,1,1.6005693284129165
60,0,7,2,0,2,A9,1,2.1606819262377712
61,0,7,2,0,2,B6,0,1.5839504328073417
62,0,7,2,0,2,B5,1,2.97644350864482
63,0,7,2,0,2,B1,1,1.952665142218848
64,0,7,2,0,2,A3,1,2.6715835389828726
65,0,7,2,0,2,A3,1,1.313008671240027
66,0,7,2,0,2,B6,1,3.0247615597667163
67,0,7,2,0,2,B7,1,1.7447229202986136
68,0,7,2,0,2,B3,1,2.4647751439546255
69,0,7,2,0,2,B1,1,3.2968320164217175
70,0,8,2,0,2,A3,1,1.3284858913114022
71,0,8,2,0,2,A2,1,2.9123022934637675
72,0,8,2,0,2,B2,1,1.1372476925746469
73,0,8,2,0,2,B6,1,2.2888357596202695
74,0,8,2,0,2,A3,1,2.160846747719006
75,0,8,2,0,2,B10,1,1.9690280513482321
76,0,8,2,0,2,A7,1,2.6885936592029793
77,0,8,2,0,2,B3,1,1.9206749832084142
78,0,8,2,0,2,A7,1,2.064795671172078
79,0,8,2,0,2,A3,1,1.168548076705406
80,0,9,2,0,2,A3,1,1.265310662832917
81,0,9,2,0,2,A5,1,2.9290292588316333
82,0,9,2,0,2,B7,1,2.19272008271264
83,0,9,2,0,2,A5,1,2.816671421132469
84,0,9,2,0,2,B1,1,2.6728157757703457
85,0,9,2,0,2,A9,1,2.3371133600488747
86,0,9,2,0,2,B4,1,2.224774842083775
87,0,9,2,0,2,A9,0,1.504355845351597
88,0,9,2,0,2,A2,1,2.144700883726955
89,0,9,2,0,2,B4,1,2.4647117510774024
