,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,2,0,1,B4,0,5.184333045049243
1,0,1,2,0,1,A6,0,3.232871927925771
2,0,1,2,0,1,A9,0,3.216779338938977
3,0,1,2,0,1,B6,1,4.336892056491706
4,0,1,2,0,1,B10,1,3.713770468543771
5,0,1,2,0,1,B4,1,2.3842467107697303
6,0,1,2,0,1,A7,1,5.856545330779227
7,0,1,2,0,1,B7,1,2.864539703958144
8,0,1,2,0,1,B1,1,5.72889828704956
9,0,1,2,0,1,B6,1,4.975411333033662
10,0,2,2,0,1,B4,1,3.8736386125538047
11,0,2,2,0,1,B4,1,1.888749828312939
12,0,2,2,0,1,A6,1,1.920762639595523
13,0,2,2,0,1,B7,1,1.9210913739680109
14,0,2,2,0,1,B4,1,2.224416904010468
15,0,2,2,0,2,B3,1,1.7766683118479705
16,0,2,2,0,2,B1,1,3.233512190188776
17,0,2,2,0,2,A2,1,1.520384096984344
18,0,2,2,0,2,A1,1,1.9050977977212824
19,0,2,2,0,2,A5,1,1.3932164198140526
20,0,3,2,0,2,B4,0,1.3763112018723405
21,0,3,2,0,2,A2,1,1.9844498680085962
22,0,3,2,0,2,A9,1,1.0567672038414457
23,0,3,2,0,2,A5,1,1.615672690444626
24,0,3,2,0,2,A3,1,2.1283292656607955
25,0,3,2,0,2,A6,1,1.024832274531036
26,0,3,2,0,2,B4,1,2.7045034194106847
27,0,3,2,0,2,B1,1,2.032554966409407
28,0,3,2,0,3,B7,1,1.3290700500047024
29,0,3,2,0,3,B4,1,1.9533740553415555
30,0,4,2,0,3,A7,1,2.416866880690577
31,0,4,2,0,3,B2,0,1.0084577407287725
32,0,4,2,0,3,A5,1,1.50530608671761
33,0,4,2,0,3,A3,1,1.8563946985923394
34,0,4,2,0,3,B7,1,2.44906594459826
35,0,4,2,0,3,B7,1,1.3925236325003425
36,0,4,2,0,3,A3,1,2.304459044798932
37,0,4,2,0,3,A3,1,1.6006333192963211
38,0,4,2,0,3,B2,1,1.296400071843891
39,0,4,2,0,3,A7,1,1.5848290143549093
40,0,5,2,0,3,B2,1,1.7287841809029487
41,0,5,2,0,4,A5,1,1.2008874922457835
42,0,5,2,0,4,B3,1,1.4087167435682204
43,0,5,2,0,4,A1,1,1.7766710286614398
44,0,5,2,0,4,B3,1,1.7925655921671932
45,0,5,2,0,4,A1,0,1.2317773541562929
46,0,5,2,1,4,A1,0,0.9614182367586181
47,0,5,2,1,4,A1,0,1.4566591350576346
48,0,5,2,0,4,B6,0,1.2963955438226549
49,0,5,2,0,4,B6,1,0.8643471121031325
50,0,6,2,0,4,A9,1,0.976797511399127
51,0,6,2,0,4,A7,1,1.5525605207822082
52,0,6,2,0,4,B6,1,1.5690186720521524
53,0,6,2,0,4,A8,1,1.3924155637159856
54,0,6,2,0,4,A5,1,0.8325395711362944
55,0,6,2,0,4,A6,1,1.2004854039223574
56,0,6,2,1,4,B7,0,1.8079433574685027
57,0,6,2,1,4,B4,0,1.4881171127526613
58,0,6,2,1,4,A2,0,1.9682099673827906
59,0,6,2,0,4,A2,0,1.7311309035976592
60,0,7,2,0,2,A8,1,2.704577377098758
61,0,7,2,0,2,B10,1,2.9604752007799107
62,0,7,2,0,2,B4,1,1.80860595797094
63,0,7,2,0,2,A3,1,1.7125195270928089
64,0,7,2,0,2,A6,0,2.25517213274361
65,0,7,2,0,2,A7,1,1.8244286768667735
66,0,7,2,0,2,B1,0,1.456233199152848
67,0,7,2,0,2,A7,1,2.4155290012240584
68,0,7,2,0,2,A2,1,1.5846014057997309
69,0,7,2,0,2,B3,1,2.4972377558524386
70,0,8,2,0,2,B7,1,2.94472794891135
71,0,8,2,0,2,B7,1,1.6006816181943577
72,0,8,2,0,2,A1,1,2.0008899071908672
73,0,8,2,0,2,B4,1,2.192909419945863
74,0,8,2,0,2,A2,1,2.224759222447574
75,0,8,2,0,2,A9,1,1.2804822644930027
76,0,8,2,0,2,B3,1,2.9453277608481585
77,0,8,2,0,2,A1,1,2.2402218126881053
78,0,8,2,0,2,B4,1,2.0332118314190666
79,0,8,2,0,2,B3,1,1.344899108131358
80,0,9,2,0,2,A2,1,2.8164774708275218
81,0,9,2,0,2,A5,1,1.6655313407018184
82,0,9,2,0,2,B3,0,1.456639513630762
83,0,9,2,0,2,A8,0,2.192117016154043
84,0,9,2,0,2,B6,1,1.7285822311368975
85,0,9,2,0,2,B7,0,1.4883791342726909
86,0,9,2,1,2,A9,0,3.5200861531593546
87,0,9,2,0,2,B7,1,1.888904384784837
88,0,9,2,0,2,B7,1,2.1296568816114814
89,0,9,2,0,2,A9,0,2.896399769976597
