,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,1,1,1,0,1,A6,0,7.493498382293183
1,1,1,1,0,1,B1,1,7.11989414117852
2,1,1,1,0,1,A9,0,6.112312442305438
3,1,1,1,0,1,B2,1,7.264056299457252
4,1,1,1,0,1,B2,0,6.193451049501846
5,1,1,1,0,1,B4,1,6.056340813001043
6,1,1,1,0,1,B5,0,5.088371951215777
7,1,1,1,0,1,A7,1,2.3837065318648456
8,1,1,1,0,1,B4,1,4.723629930021161
9,1,1,1,0,1,B5,1,4.6576354010637715
10,1,2,1,0,1,B10,0,5.583635351557632
11,1,2,1,0,1,A7,0,3.2006273406034325
12,1,2,1,0,1,B4,0,1.4883750906356
13,1,2,1,0,1,A1,1,4.032768901873169
14,1,2,1,0,1,B1,1,4.3376192451264615
15,1,2,1,0,1,A2,0,1.8880944748020738
16,1,2,1,0,1,A5,1,1.2325425617787005
17,1,2,1,0,1,A1,0,3.840347521699641
18,1,2,1,0,1,B5,0,3.5999902194998867
19,1,2,1,0,1,A5,0,2.096784087005517
20,1,3,1,0,1,B4,0,4.432235321250118
21,1,3,1,0,1,B4,1,3.172946411914836
22,1,3,1,0,1,A7,1,3.2625185874783256
23,1,3,1,0,1,A3,0,4.144966936475612
24,1,3,1,0,1,A7,1,4.096495803742982
25,1,3,1,0,2,A9,0,2.4480048685156817
26,1,3,1,0,2,B10,0,1.6152930799337355
27,1,3,1,0,2,A7,0,2.4962553362590825
28,1,3,1,0,2,A3,0,2.0480424811801186
29,1,3,1,0,2,A9,1,1.3446461119192463
30,1,4,1,0,2,B2,0,1.735195673396447
31,1,4,1,0,2,A7,1,2.816829644817062
32,1,4,1,0,2,B4,0,2.8164634797931285
33,1,4,1,0,2,A5,0,1.9839729599354996
34,1,4,1,0,2,B3,1,1.8429203366181355
35,1,4,1,0,2,A7,1,2.560694644934756
36,1,4,1,0,2,A7,0,2.7031455175424526
37,1,4,1,0,2,B1,1,0.8644549454013486
38,1,4,1,0,2,B3,0,2.9127428446888644
39,1,4,1,0,2,B6,1,2.080642337370591
40,1,5,1,0,2,B7,1,1.7286901314148508
41,1,5,1,1,2,A2,0,1.9364279560504656
42,1,5,1,0,2,A5,0,2.528436804384455
43,1,5,1,0,2,A8,1,3.184874999773683
44,1,5,1,0,2,A3,1,2.6738073374278883
45,1,5,1,0,2,B5,1,2.3679188725618587
46,1,5,1,0,2,A7,0,2.7204400983603136
47,1,5,1,0,2,A3,1,2.8977189096310667
48,1,5,1,0,2,B1,1,2.400333985970292
49,1,5,1,0,3,B1,1,2.2250224438330406
50,1,6,1,0,3,B4,1,1.568900001630027
51,1,6,1,0,3,B10,0,1.4562923331141064
52,1,6,1,1,3,A9,0,1.776569302390726
53,1,6,1,1,3,B2,0,2.8629842479610943
54,1,6,1,0,3,B3,0,1.856218194507619
55,1,6,1,1,3,A8,0,1.328233285457145
56,1,6,1,0,3,B1,1,1.6654262939691762
57,1,6,1,0,3,A6,0,2.1274015806977786
58,1,6,1,0,3,B5,0,1.75989566258977
59,1,6,1,0,3,A8,0,1.776342901922817
60,1,7,1,0,2,B10,1,3.0250081956969552
61,1,7,1,1,2,B10,0,2.9601172935545037
62,1,7,1,0,2,A8,1,1.088786716873301
63,1,7,1,0,2,B6,0,0.8322312158550176
64,1,7,1,0,2,A1,0,2.352024955972638
65,1,7,1,0,2,B6,1,1.0247422506138264
66,1,7,1,0,2,A7,0,0.8160420730555416
67,1,7,1,0,2,A1,0,2.432436968600541
68,1,7,1,0,2,B1,0,1.761438204445085
69,1,7,1,0,2,B7,1,3.1857790923093035
70,1,8,1,0,2,A5,0,1.680082252799366
71,1,8,1,0,2,A8,0,1.6335198269455304
72,1,8,1,0,2,A8,1,2.624484637068008
73,1,8,1,0,2,A2,1,2.080321754307761
74,1,8,1,0,2,B7,0,2.000309112105924
75,1,8,1,0,2,A9,0,1.4878875749614053
76,1,8,1,0,2,A7,0,3.120379241914634
77,1,8,1,0,2,A9,0,1.6480713396931606
78,1,8,1,0,2,B6,1,1.8886752674693525
79,1,8,1,0,2,A2,0,1.152109418440432
80,1,9,1,0,2,A3,1,2.3364760736967582
81,1,9,1,0,2,A5,0,0.9122643850328132
82,1,9,1,0,2,B1,1,1.8079106738459814
83,1,9,1,0,2,B1,1,2.083680027916671
84,1,9,1,0,2,B1,1,3.281100330423669
85,1,9,1,0,2,B2,1,2.336386117244274
86,1,9,1,0,2,B2,0,1.3924169125375556
87,1,9,1,0,2,A2,0,1.7282104642899867
88,1,9,1,0,2,B10,1,2.0007450084735865
89,1,9,1,0,2,B4,1,2.528444652934013
