,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,1,0,1,B1,0,7.264231280667445
1,0,1,1,0,1,B5,1,4.112470096009929
2,0,1,1,0,1,B7,0,4.064298597662855
3,0,1,1,0,1,A7,0,2.57601009452992
4,0,1,1,0,1,B7,0,3.744238887789834
5,0,1,1,0,1,A3,0,3.0082002967355947
6,0,1,1,0,1,A3,1,3.04292409329355
7,0,1,1,0,1,A9,1,3.024758768191532
8,0,1,1,0,1,B2,0,2.7850251382187707
9,0,1,1,0,1,A9,1,3.2650363677821588
10,0,2,1,0,1,B10,0,2.607639422400098
11,0,2,1,0,1,B10,1,3.0401991134094715
12,0,2,1,0,1,B10,1,3.76099991396768
13,0,2,1,0,1,A5,1,3.5034915785836347
14,0,2,1,0,1,A7,0,4.576152577137691
15,0,2,1,0,1,B10,1,3.744480987479619
16,0,2,1,0,1,B2,1,1.3445181174793106
17,0,2,1,0,1,B7,1,0.9753668097037007
18,0,2,1,0,1,A6,1,2.688475058752374
19,0,2,1,0,1,B2,1,2.655473128292215
20,0,3,1,0,2,A2,1,2.1927623664778366
21,0,3,1,0,2,A7,0,1.0085136377274466
22,0,3,1,0,2,A9,1,2.25677147087481
23,0,3,1,0,2,B7,1,1.7448079126152152
24,0,3,1,0,2,A5,1,1.2487474661793385
25,0,3,1,0,2,B2,1,1.5697734617097012
26,0,3,1,0,2,A5,1,1.9044083575718105
27,0,3,1,0,2,A7,1,1.4875157161040988
28,0,3,1,0,2,A9,1,2.5124465501539817
29,0,3,1,0,2,A8,1,2.016795741219539
30,0,4,1,0,2,B4,1,2.0643592735177663
31,0,4,1,0,2,B1,0,2.9911899259968777
32,0,4,1,0,2,A8,0,2.2563189678439812
33,0,4,1,0,2,B2,1,2.0643942904353025
34,0,4,1,0,2,B2,1,2.048425069089717
35,0,4,1,0,3,B4,0,1.600637247429404
36,0,4,1,0,3,A1,1,1.632444074821251
37,0,4,1,0,3,B1,1,1.6798077692255902
38,0,4,1,0,3,B10,1,0.8804259988501144
39,0,4,1,0,3,B5,1,1.6004959723031789
40,0,5,1,0,3,A8,1,0.8647172912606038
41,0,5,1,0,3,B10,1,1.4564400176896015
42,0,5,1,0,3,A3,1,1.6802620834787376
43,0,5,1,0,3,A5,1,1.5687262749088404
44,0,5,1,0,3,A3,1,1.8405393208231544
45,0,5,1,0,3,A7,1,0.800524649941508
46,0,5,1,0,3,B4,1,1.7767439403396565
47,0,5,1,0,3,A9,1,1.1993929395648593
48,0,5,1,0,4,B7,1,1.5205574933934258
49,0,5,1,1,4,B5,0,1.8098596757627092
50,0,6,1,0,4,B4,1,0.9447194647254946
51,0,6,1,0,4,A9,1,1.2810843771731015
52,0,6,1,1,4,A6,0,2.0802913648585672
53,0,6,1,0,4,A7,1,0.8970970677873993
54,0,6,1,0,4,A5,1,0.9133536693043425
55,0,6,1,0,4,B10,1,1.4733175656583626
56,0,6,1,0,4,B2,1,1.568597678320657
57,0,6,1,1,4,B5,0,1.4880750810880272
58,0,6,1,0,4,A2,1,0.9608728267230617
59,0,6,1,0,4,A1,1,0.979508465185063
60,0,7,1,0,2,B3,0,2.496199306606286
61,0,7,1,0,2,A1,1,2.096213494489348
62,0,7,1,0,2,B3,1,1.7284052060458635
63,0,7,1,0,2,A5,1,1.5526876234835072
64,0,7,1,0,2,A5,1,3.376693528061878
65,0,7,1,0,2,A8,1,2.0481183692390914
66,0,7,1,0,2,A3,1,2.016742008370784
67,0,7,1,0,2,B3,1,2.1606696682611073
68,0,7,1,0,2,B7,1,1.7437583108585386
69,0,7,1,0,2,B7,1,1.872648923759698
70,0,8,1,0,2,B6,1,1.2964561979206337
71,0,8,1,0,2,A5,1,0.8647598549177928
72,0,8,1,0,2,B3,1,2.4007012438560196
73,0,8,1,0,2,B3,1,1.8587019290971512
74,0,8,1,0,2,A3,1,1.888328953704331
75,0,8,1,0,2,B7,1,2.272640471401246
76,0,8,1,0,2,B7,1,1.6166155248683935
77,0,8,1,0,2,A9,1,1.7924242721564951
78,0,8,1,0,2,A3,1,2.240565281637828
79,0,8,1,0,2,A2,1,2.1288151454173203
80,0,9,1,0,2,A8,1,1.7594588679603476
81,0,9,1,0,2,A7,1,2.1767185832650284
82,0,9,1,0,2,B5,1,2.6248112935572863
83,0,9,1,0,2,B4,1,1.6984234842748265
84,0,9,1,0,2,B2,1,1.9044871456208057
85,0,9,1,0,2,A2,1,1.2646342770276533
86,0,9,1,0,2,B4,1,1.4718227057492186
87,0,9,1,0,2,B2,1,0.914006010229059
88,0,9,1,0,2,A1,1,1.3442944318558148
89,0,9,1,0,2,A8,1,2.1764257694267144
