,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,1,1,2,0,1,A2,1,3.824658219869491
1,1,1,2,0,1,B4,0,2.624855403036122
2,1,1,2,0,1,A7,1,3.982864505098064
3,1,1,2,0,1,B2,0,5.536516619896588
4,1,1,2,0,1,B5,1,2.5124573755922484
5,1,1,2,0,1,A8,0,1.1358785820199842
6,1,1,2,0,1,B1,0,2.2728620176679897
7,1,1,2,0,1,B4,0,3.4883911882187704
8,1,1,2,0,1,A7,1,0.4963705860191112
9,1,1,2,0,1,B1,1,4.033220775112227
10,1,2,2,0,1,B5,1,2.6889024999879894
11,1,2,2,0,1,A8,0,3.9207626750257987
12,1,2,2,0,1,A2,1,2.625518617085504
13,1,2,2,0,1,A9,1,2.0654897459924086
14,1,2,2,0,1,A1,0,2.0482501050515793
15,1,2,2,0,1,A1,0,4.464915463603802
16,1,2,2,0,1,B7,0,1.2813561082105025
17,1,2,2,0,1,A2,0,3.632285996493465
18,1,2,2,0,1,A1,1,2.4484803130781074
19,1,2,2,0,1,A3,1,2.9334108340859757
20,1,3,2,0,1,B4,1,2.8325890161852385
21,1,3,2,0,1,A6,1,1.9383479600659257
22,1,3,2,0,2,B1,0,2.848303294999482
23,1,3,2,0,2,B1,1,1.0564082114170787
24,1,3,2,0,2,B10,1,2.1767005085948767
25,1,3,2,0,2,A6,1,1.7449810665521
26,1,3,2,0,2,B7,0,1.7441285783975218
27,1,3,2,0,2,B6,1,2.736639723533017
28,1,3,2,0,2,B4,1,2.1766567370714256
29,1,3,2,0,2,B3,1,1.8895116184717153
30,1,4,2,0,2,A3,1,1.4247247525852345
31,1,4,2,0,2,A8,0,2.272133599142194
32,1,4,2,0,2,B1,1,2.2422515347201397
33,1,4,2,0,2,A9,0,1.008163841944338
34,1,4,2,0,2,B5,0,1.8240867750832876
35,1,4,2,0,2,A8,0,2.305300339063365
36,1,4,2,0,2,A1,1,2.1763998435092162
37,1,4,2,0,2,A2,1,1.393726061504708
38,1,4,2,0,2,B4,0,1.6483649373794833
39,1,4,2,0,2,B7,1,2.7693762950333394
40,1,5,2,0,2,B7,1,2.416721808723878
41,1,5,2,0,3,A2,0,1.7922135591501274
42,1,5,2,0,3,A6,0,1.7604275843914365
43,1,5,2,0,3,A9,0,0.8960571215362734
44,1,5,2,0,3,A6,0,0.9923928110857787
45,1,5,2,0,3,B10,1,1.5688178911423165
46,1,5,2,0,3,B10,1,1.0727766481035133
47,1,5,2,0,3,B7,1,1.743727087871548
48,1,5,2,0,3,A7,0,1.6485013837839233
49,1,5,2,0,3,B4,1,1.0084512246367012
50,1,6,2,0,3,B7,1,1.6007357842165675
51,1,6,2,0,3,A2,0,0.6401920392578404
52,1,6,2,0,3,B3,1,1.7764654706072633
53,1,6,2,0,3,B10,1,1.536613822866002
54,1,6,2,0,3,A9,0,1.1517480233384276
55,1,6,2,1,3,A8,0,2.6732534256500458
56,1,6,2,0,3,B7,1,1.3609641327080908
57,1,6,2,0,3,A8,0,0.7031203964431825
58,1,6,2,0,3,B1,1,1.0409254688684086
59,1,6,2,0,3,A1,0,1.2321919329988305
60,1,7,2,0,2,B5,0,1.391972181838355
61,1,7,2,0,2,A5,1,1.040732572292427
62,1,7,2,0,2,B2,0,2.239973906134537
63,1,7,2,0,2,A5,1,2.449690218362548
64,1,7,2,0,2,B2,0,1.7921568071058118
65,1,7,2,0,2,A5,1,1.1844199941074294
66,1,7,2,0,2,A1,1,1.2659639274346546
67,1,7,2,0,2,A5,1,1.8082043532440366
68,1,7,2,0,2,B2,0,2.7683294009398196
69,1,7,2,0,2,A8,1,2.737177056718224
70,1,8,2,0,2,B5,0,2.256301590023213
71,1,8,2,0,2,B6,0,1.9202808863944938
72,1,8,2,0,2,A3,1,1.5686787278848442
73,1,8,2,0,2,A5,1,3.552790570466641
74,1,8,2,0,2,B3,0,1.3764118580377271
75,1,8,2,0,2,B10,0,1.6968332963035664
76,1,8,2,0,2,B6,0,2.9602756821111598
77,1,8,2,0,2,A5,1,2.097375942446206
78,1,8,2,0,2,B6,0,2.817608287730309
79,1,8,2,0,2,A5,1,1.9846262334515359
80,1,9,2,0,2,A2,1,0.720862353350185
81,1,9,2,1,2,A1,0,3.3934106046626766
82,1,9,2,0,2,B10,0,2.0007875855508246
83,1,9,2,0,2,B7,0,2.337319359450703
84,1,9,2,0,2,A1,1,3.281322902226975
85,1,9,2,1,2,B3,0,2.6239591433582063
86,1,9,2,0,2,A2,1,3.089422807559913
87,1,9,2,0,2,B2,0,2.3203556300443324
88,1,9,2,0,2,B10,0,3.1361508710836006
89,1,9,2,0,2,A2,1,2.2564356214470536
