,RT,alienType,confidenceRating,response
0,4.490119374104779,A03,4,s
1,4.331266234893519,A09,4,s
2,4.464071096192129,B02,2,c
3,0.9397276235813479,A04,4,s
4,3.4489193843683097,A11,2,s
5,1.1845180434661415,A07,3,s
6,5.002466873648245,A07,3,s
7,1.172103076195981,B07,4,c
8,1.9261060858302699,A03,4,s
9,1.950900701694536,A07,2,s
10,6.598813051005436,B01,2,c
11,1.3468849380938082,A07,4,s
12,0.9460861926618236,A03,4,s
13,1.5208916003434751,A01,4,s
14,1.321685817740672,B04,3,c
15,2.0664860483684606,B08,4,c
16,1.4200727806214672,A10,2,s
17,1.1536199378451784,B07,4,c
18,2.065253819020654,B06,4,c
19,1.3780456697645604,A08,2,s
20,2.0204769832416787,A12,2,s
21,9.035102537359762,B05,1,s
22,2.2320153228715753,A08,3,s
23,1.1768557020795924,B11,4,c
24,0.8583265287024915,B10,4,c
25,2.27402854775346,A11,2,s
26,2.910396821922859,B08,3,c
27,2.6476062541223655,B10,3,c
28,1.0252253829585243,B09,4,c
29,2.529599012284507,B03,1,s
30,2.2927966504612414,B05,1,s
31,1.4692412069330203,A04,4,s
32,1.153596392061445,A06,4,s
33,1.1271888900123486,B11,3,c
34,5.77552778025165,B03,1,s
35,10.901465121298315,A11,3,s
36,1.919590544858238,B12,4,c
37,2.3423614307989737,B02,2,s
38,0.9555742378938703,B08,3,c
39,2.1495573845463696,B04,2,s
40,0.932374697942123,B01,2,s
41,0.9651673335456508,A01,4,s
42,0.9583764880258059,B04,2,s
43,0.8271573447000264,A08,2,s
44,2.9587474850541184,B11,4,c
45,4.427909904171429,A12,3,s
46,1.6403450966658966,A02,1,s
47,2.511933637113998,A12,2,s
48,1.9559084069014716,A09,2,s
49,1.2139391039622751,B10,4,c
50,1.0583358866419985,A01,4,s
51,0.8739183655602574,B08,4,c
52,0.9287326481912714,A04,3,s
53,1.4224056244238454,A10,2,s
54,0.8723284214211162,B07,4,s
55,0.8175376845738356,A04,1,s
56,0.8727597922534187,A10,2,s
57,1.0446908031076418,B01,2,c
58,0.936335219511875,B02,4,c
59,1.1547057607176612,A10,2,c
60,0.7887076836232154,A05,1,s
61,1.6975151651449778,B04,3,s
62,1.7619011107271945,A08,2,s
63,2.2295046782151076,A06,4,s
64,2.606275253230251,B05,2,c
65,0.8706753866567851,B06,2,c
66,0.6499028736425316,B09,4,c
67,1.179495546677117,B03,3,c
68,0.6310913017950952,B02,3,c
69,0.8842679449812749,A06,4,s
70,1.4174727827344213,A01,4,s
71,1.151478780871912,A02,4,s
72,2.7394571489376176,A09,3,s
73,0.748304628104961,B11,4,c
74,2.282642984035647,B03,2,c
75,0.9826283433881144,B09,2,c
76,1.2886613467285315,A03,4,s
77,1.1406241745767147,B07,4,c
78,1.657423336588181,A05,4,s
79,2.6514125206217614,B12,3,c
80,2.302229755531698,B12,3,c
81,4.457375339414284,B12,3,s
82,1.1506432074183977,A02,4,s
83,1.514235388407542,B06,4,c
84,3.315002437591829,B01,3,c
85,1.5098410810533096,A06,4,s
86,1.2834519930147508,A02,4,s
87,1.3233919814529145,B09,3,c
88,2.7293889114453123,B05,3,s
89,1.252609733162899,B10,4,c
90,2.093781347211916,A11,3,c
91,1.4461895828017077,A05,4,s
92,3.274555611065807,A12,2,s
93,1.6670236770969495,A05,2,s
94,4.132135617676795,A09,2,s
95,2.811363557466393,B06,2,s
