,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,1,0,1,A7,0,1.1199634133645304
1,0,1,1,0,1,B4,1,3.0404158560195356
2,0,1,1,0,1,B6,0,2.2253018321989657
3,0,1,1,0,1,B2,0,4.704469335298199
4,0,1,1,0,1,B1,1,3.346596190100172
5,0,1,1,0,1,B4,1,3.152904969836527
6,0,1,1,0,1,B2,1,2.7699207742371073
7,0,1,1,0,1,B7,0,3.904347983585467
8,0,1,1,0,1,A5,0,2.688283371344369
9,0,1,1,0,1,B2,1,3.4100036677191383
10,0,2,1,0,1,B3,1,2.7845620697407867
11,0,2,1,0,1,B1,1,0.9447514629373472
12,0,2,1,0,1,B6,1,3.217057160582044
13,0,2,1,0,1,B10,1,3.3765945147206367
14,0,2,1,0,1,A6,0,1.5197841026238166
15,0,2,1,0,1,B10,0,2.8330366454993055
16,0,2,1,0,1,A7,0,2.544062595750802
17,0,2,1,0,1,B1,0,4.799813746250948
18,0,2,1,0,1,A2,0,2.335998744221797
19,0,2,1,0,1,B7,1,3.40887890034719
20,0,3,1,0,1,A6,0,3.1044023201720847
21,0,3,1,0,1,A3,1,3.265066856643898
22,0,3,1,0,1,A7,1,3.552712074948431
23,0,3,1,0,2,A6,1,2.1456187352559937
24,0,3,1,0,2,B4,0,2.1442416046193102
25,0,3,1,0,2,A7,1,1.440540528301426
26,0,3,1,0,2,A9,1,1.7923186176776653
27,0,3,1,0,2,A2,1,2.176798880665956
28,0,3,1,0,2,B5,0,1.6480148278515117
29,0,3,1,0,2,B3,1,2.209243559227616
30,0,4,1,0,2,A7,1,1.1846088595812034
31,0,4,1,0,2,B10,0,2.192111233032847
32,0,4,1,0,2,A5,0,1.776489463985854
33,0,4,1,0,2,B1,0,2.048360468925239
34,0,4,1,0,2,A9,0,2.192343974751566
35,0,4,1,0,2,A1,0,1.921167572529157
36,0,4,1,0,2,B10,0,1.1041493531683955
37,0,4,1,0,2,B1,1,2.5447209740741528
38,0,4,1,0,2,A5,0,1.4402317153599142
39,0,4,1,0,2,B5,0,2.4161793228158785
40,0,5,1,0,2,A8,0,2.9764553526838426
41,0,5,1,0,2,A1,1,1.8089860641739506
42,0,5,1,0,2,B4,0,2.7041436176405114
43,0,5,1,0,2,B10,1,1.8074749032875843
44,0,5,1,0,2,A7,0,1.664330897745458
45,0,5,1,0,2,A1,1,1.6642750518094545
46,0,5,1,0,2,A5,1,1.7272381768871128
47,0,5,1,0,2,B1,0,1.1361846960990079
48,0,5,1,0,2,A7,0,1.4881792262167437
49,0,5,1,0,2,A1,0,2.496372881816569
50,0,6,1,0,2,B5,1,1.7923811047530762
51,0,6,1,0,3,B5,0,1.4562658387385454
52,0,6,1,0,3,B10,1,1.8407358381482481
53,0,6,1,0,3,A5,0,1.440201226498175
54,0,6,1,0,3,A6,1,1.1524252985127532
55,0,6,1,0,3,A1,1,1.6964643484061526
56,0,6,1,0,3,A1,1,1.5044759764368791
57,0,6,1,0,3,A7,0,1.0562202563778555
58,0,6,1,0,3,B2,0,1.3762908335702377
59,0,6,1,0,3,A5,1,1.9525973643740144
60,0,7,1,0,2,B4,0,2.048461293481523
61,0,7,1,0,2,A3,1,2.352782712512635
62,0,7,1,0,2,B5,1,1.9685140603469335
63,0,7,1,0,2,A5,0,0.8326427052379586
64,0,7,1,0,2,A3,1,1.9205034586739202
65,0,7,1,0,2,B5,0,2.672401692283529
66,0,7,1,0,2,A6,1,1.952815012595238
67,0,7,1,0,2,B6,0,1.8397617038754106
68,0,7,1,0,2,A8,0,2.4491531793682952
69,0,7,1,0,2,B6,0,2.1920252001018525
70,0,8,1,0,2,B5,0,1.7920218795334222
71,0,8,1,0,2,A3,0,2.592599960455118
72,0,8,1,0,2,A3,1,1.392599658585823
73,0,8,1,0,2,B6,0,1.5350366847451369
74,0,8,1,0,2,A5,1,1.520531834448775
75,0,8,1,0,2,B3,0,1.616446175836245
76,0,8,1,0,2,A7,0,1.984455509655163
77,0,8,1,0,2,A1,1,1.2165376424272836
78,0,8,1,0,2,A1,1,1.2643502174214518
79,0,8,1,0,2,B5,0,2.1117812288230198
80,0,9,1,0,2,A9,0,2.0481325571254274
81,0,9,1,0,2,B10,0,1.5361804699205095
82,0,9,1,0,2,B2,1,0.8644353447434696
83,0,9,1,0,2,A5,0,2.4005282723828714
84,0,9,1,0,2,B10,1,0.5927234252576454
85,0,9,1,0,2,A1,0,2.0002590044023236
86,0,9,1,0,2,B4,0,1.4401450786899659
87,0,9,1,0,2,A5,1,0.8007522598745709
88,0,9,1,0,2,B1,0,0.8471345751258923
89,0,9,1,0,2,B6,1,2.176582138054073
