,RT,alienType,confidenceRating,response
0,3.169233690428655,A05,3,c
1,2.015286525374222,B06,4,c
2,2.8011782690384734,A04,3,s
3,1.291233982641188,A10,3,c
4,5.323586874097373,A07,1,s
5,1.3115838167318543,B03,4,c
6,4.388401029264742,A11,2,c
7,0.9271853159518741,A05,3,c
8,1.258010188803155,B09,4,c
9,0.9779802068189838,B01,4,c
10,1.655991144265954,B11,2,s
11,2.705151697007068,B04,1,s
12,0.9247715428346055,B01,4,c
13,2.5711664597833988,B12,2,s
14,1.6047476707510668,A02,3,s
15,0.976759735994392,A01,3,s
16,0.7315492462846578,B08,4,c
17,0.7043490178275533,B07,3,c
18,2.8423467453305875,B06,2,s
19,1.9031553532875023,A08,1,c
20,2.1571150158663386,A07,2,c
21,0.7535433802968328,A10,2,c
22,0.5367321569156047,A01,3,s
23,1.8567515009103772,B12,1,s
24,1.2987306861925845,A10,1,s
25,1.692726319907706,B09,3,c
26,0.7035276225481084,B05,3,c
27,1.3587287662830931,B08,3,c
28,1.39031127892531,A11,2,s
29,2.336695388836006,A04,2,s
30,0.673538091489263,B02,2,c
31,1.892699694746625,A11,2,c
32,1.45111113257758,A03,2,s
33,1.3311330847511726,A12,3,s
34,1.051890084572733,A07,2,s
35,0.7370931361419935,B08,3,c
36,0.7966951594128204,B02,3,c
37,0.6474892050366634,B03,4,c
38,0.786301686622437,B05,4,c
39,0.9282802077848373,A11,2,s
40,0.9967053627060523,A01,3,s
41,1.0314611598669217,B06,4,c
42,2.549078745272709,A09,3,c
43,1.5426464444242356,A12,3,s
44,1.3534816171677448,A04,1,s
45,1.1866644167096183,A02,3,s
46,0.9274283233755796,A02,3,s
47,0.8898783936515429,B10,2,c
48,3.8794471867890934,B12,2,s
49,1.5546730478504287,B03,4,c
50,0.9242426620814967,A06,3,s
51,1.0222413676519864,A06,2,s
52,0.6702220212423526,A08,4,c
53,1.2674675547355037,A02,2,s
54,0.7114369859109502,A03,2,s
55,0.8250132220189244,B03,4,c
56,1.6142503175699403,B12,2,s
57,1.6254147729193846,B11,2,s
58,0.8634216773489243,A12,2,s
59,0.5709156036728018,A09,2,s
60,0.9298276066092512,B04,2,c
61,0.5005995189358146,A04,2,c
62,0.554201221014182,B09,2,c
63,0.47344276012950104,B09,2,c
64,1.0318327650079482,B01,3,c
65,0.9941913678933361,B05,3,c
66,1.3490015262677844,A12,1,s
67,1.4378287392351012,B10,3,c
68,0.9230243043648443,A09,3,c
69,0.6942734168594598,B04,3,c
70,0.8314108075212516,B07,4,c
71,0.9322232673721373,A06,2,s
72,2.5481698069465892,B11,1,c
73,0.8061769770238243,B01,3,c
74,1.5805854878985883,A05,2,s
75,2.159387814490856,A06,2,s
76,0.8817679831531677,A08,3,c
77,2.5249696919934195,A05,2,s
78,0.6637758342551479,B07,3,c
79,1.965351367603489,B02,4,c
80,0.5929568298067807,B08,4,c
81,1.2905414869519518,A09,3,c
82,1.2929540525790344,A10,1,s
83,0.7829367130182163,A03,3,s
84,0.6781476857240705,B07,4,c
85,1.6877487430026576,A08,3,c
86,1.4457136509192878,B04,3,c
87,1.193755403518935,B10,3,c
88,1.2637345984612693,A01,2,s
89,1.3693507566133576,A03,2,c
90,1.077776261706731,B11,4,c
91,0.887333305963466,B05,4,c
92,1.2789221096304573,A07,2,s
93,0.9661148033480913,B06,4,c
94,0.8653083809485906,B10,4,c
95,1.0313153554127439,B02,3,c
