,RT,alienType,confidenceRating,response
0,2.69898081780957,B01,3,s
1,4.882673902753595,B04,1,c
2,1.05926392598667,B07,4,s
3,4.287050330611237,B06,3,s
4,1.2156610888669093,A07,4,s
5,4.23644139325188,B02,2,s
6,1.2131283779544901,A09,4,s
7,1.272923599673959,B10,4,s
8,3.7916958476816944,B10,2,c
9,7.652365352756533,B08,1,s
10,1.417789230152266,A09,4,s
11,4.993562869189191,B08,2,c
12,1.4822341951603448,A08,3,s
13,4.600896984171413,B12,2,c
14,3.882525985191023,A05,4,s
15,2.7011751295631257,A11,3,c
16,2.177866944228299,B03,4,c
17,3.2315890934660274,A05,2,s
18,1.8032678310082702,B05,2,s
19,2.873066808024305,A09,3,s
20,3.5677257161623857,B09,3,c
21,4.4833915746148705,A08,1,s
22,3.1689804193374584,A11,1,s
23,1.2506967219051148,A05,3,s
24,0.874515192641411,A06,3,s
25,5.3453057003207505,A04,2,c
26,2.2028260706811125,B01,2,c
27,2.9395400548673933,B01,2,c
28,4.1362577339768904,B06,3,c
29,3.9968496577967016,A06,2,s
30,4.434423012831758,A01,2,s
31,1.4130990359408315,B01,3,c
32,1.8498313739801233,B04,2,c
33,4.287587361923215,A02,1,c
34,2.402224076391576,A12,1,s
35,7.999919400022918,B09,1,c
36,1.6953794779765303,B09,1,c
37,2.794174221529829,B08,3,c
38,1.7958713491516392,A11,2,s
39,2.3716235552383296,A08,3,s
40,1.6073621891318908,B07,2,s
41,1.0391066865995526,A07,4,s
42,1.6468111992307968,A06,4,s
43,2.3936035012375214,B06,3,s
44,4.145347117237179,B02,3,s
45,1.8219787988837197,A03,4,s
46,1.670757845064145,A09,3,s
47,2.5384845272201346,A12,3,s
48,1.5412047010013339,B11,3,c
49,1.8899239764105005,A06,2,s
50,1.2376751464689733,B10,3,c
51,2.7564537338021182,B07,1,s
52,3.2041697055174154,A04,2,s
53,6.554839379639816,A02,1,s
54,1.8673611144640745,A01,1,s
55,1.8651547278077487,A01,1,s
56,3.961886776049141,B09,2,c
57,1.5735421969566232,A10,3,s
58,1.739304654633088,B03,3,c
59,2.2541081838862738,B02,3,c
60,2.645799020483537,B11,3,c
61,2.349530407020211,B12,1,s
62,1.3432638342164864,B07,2,s
63,1.4720625987120002,A07,2,s
64,1.0238455185208295,A03,3,s
65,2.4946589685132494,B02,3,s
66,3.0503571756325982,B05,3,s
67,1.3450907670448942,A07,4,s
68,1.463846532813477,B12,3,s
69,4.88160738694387,A02,3,s
70,4.898193171882667,B06,1,s
71,1.2077864408511232,A12,3,s
72,1.3835813317182328,A04,3,s
73,1.0543932119726378,A11,3,s
74,2.1852190508143394,A12,3,s
75,3.6129260025791154,B11,2,s
76,1.631595613913305,A10,3,s
77,1.5643199897604063,A04,3,s
78,2.3181389797191514,B03,2,c
79,4.00184323394933,B03,2,c
80,7.551549270434407,A03,3,s
81,1.7099279249032406,B12,2,s
82,4.178697999430369,B11,2,s
83,1.850314671972228,A03,2,s
84,6.000085429939645,A10,1,s
85,3.824631655083067,B05,1,c
86,1.2773058838592988,A05,3,s
87,1.153133618461652,A01,3,s
88,2.0029245415153127,B08,2,s
89,4.633679440305059,B10,1,c
90,2.6112883438545396,A08,2,s
91,1.7060597297149798,A02,2,s
92,3.3977479098339245,A10,1,s
93,1.738459109548785,B04,2,c
94,7.82822393873721,B05,2,c
95,1.2956404166325228,B04,2,c
