,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,2,0,1,B3,0,4.384047477816466
1,0,1,2,0,1,B10,1,3.3612673027027995
2,0,1,2,0,1,B6,1,3.9848694646822196
3,0,1,2,0,1,A3,1,4.7686189986733325
4,0,1,2,0,1,B10,0,5.200602528749187
5,0,1,2,0,1,B2,1,5.5208710102468785
6,0,1,2,0,1,A8,0,2.7686748442738462
7,0,1,2,0,1,B3,0,5.472149497163173
8,0,1,2,0,1,B6,1,5.936767988697966
9,0,1,2,0,1,A1,0,2.912526168191903
10,0,2,2,0,1,A1,0,1.8561746367395244
11,0,2,2,0,1,A7,1,5.698604010921599
12,0,2,2,0,1,B6,0,1.9041100852626869
13,0,2,2,0,1,B1,0,4.336020563255715
14,0,2,2,0,1,A5,0,4.9443442745430275
15,0,2,2,0,1,B7,1,4.416880766624217
16,0,2,2,0,1,A8,0,3.055837751927811
17,0,2,2,0,1,A6,1,3.6656318627827886
18,0,2,2,0,1,A7,1,4.705697911525476
19,0,2,2,0,1,A6,0,3.504474741940612
20,0,3,2,0,1,B2,0,2.9915335050961858
21,0,3,2,0,1,B7,1,2.6726777663573102
22,0,3,2,0,1,A1,0,2.403587400628794
23,0,3,2,0,1,B2,0,2.176559639327934
24,0,3,2,0,1,B3,1,4.256400132218232
25,0,3,2,0,1,B2,1,2.673476509378361
26,0,3,2,0,2,A6,1,2.3057404749290527
27,0,3,2,0,2,B5,0,1.4399782051223156
28,0,3,2,0,2,A2,0,1.7920629817626832
29,0,3,2,0,2,A7,0,1.5374773787584672
30,0,4,2,0,2,B2,0,2.834457641112067
31,0,4,2,0,2,A6,0,1.5206790221284336
32,0,4,2,0,2,B1,1,3.2329102651760877
33,0,4,2,0,2,A9,1,1.69661137952221
34,0,4,2,0,2,B5,0,2.7521424334493076
35,0,4,2,0,2,A8,0,1.6800210100207096
36,0,4,2,0,2,B3,1,2.8964830855752552
37,0,4,2,0,2,A5,0,2.5296218649109505
38,0,4,2,0,2,A2,1,1.568585793181228
39,0,4,2,0,2,B6,0,2.2878882967243044
40,0,5,2,0,2,B3,1,2.865800908924939
41,0,5,2,0,2,A1,1,2.2585775069014744
42,0,5,2,0,2,A2,1,1.856491900123956
43,0,5,2,0,2,A8,0,1.7765240188909956
44,0,5,2,0,2,B1,1,2.9287198829958925
45,0,5,2,0,2,A8,0,2.8477316875482757
46,0,5,2,0,2,B3,0,2.5300266700476186
47,0,5,2,0,2,B4,1,2.224650248060243
48,0,5,2,0,2,A9,1,1.7290066577011203
49,0,5,2,0,2,B1,1,2.273983647804471
50,0,6,2,0,3,A3,0,2.144521169255995
51,0,6,2,0,3,B1,1,2.128951717704922
52,0,6,2,0,3,A6,0,1.1201232829364471
53,0,6,2,0,3,B5,0,1.8251751967047767
54,0,6,2,0,3,A9,1,1.8093349694586323
55,0,6,2,0,3,B10,0,1.5840514021019771
56,0,6,2,0,3,A1,0,2.2088021722429403
57,0,6,2,0,3,A2,1,1.4407008773796406
58,0,6,2,0,3,B10,0,1.984258785493921
59,0,6,2,0,3,A7,0,2.1122955409553015
60,0,7,2,0,2,A2,0,1.7449311061504886
61,0,7,2,0,2,A3,1,2.096617718752441
62,0,7,2,0,2,B1,0,1.8400844626974049
63,0,7,2,0,2,A2,1,1.8087934180678076
64,0,7,2,0,2,A2,0,1.4565235962754741
65,0,7,2,0,2,B10,1,1.0242871007228587
66,0,7,2,0,2,B1,0,2.064836440310728
67,0,7,2,0,2,B1,0,2.3511181949495494
68,0,7,2,0,2,B10,1,2.0964945565631297
69,0,7,2,0,2,A2,1,1.6658676217773518
70,0,8,2,0,2,B10,1,2.048914104938376
71,0,8,2,0,2,A7,0,2.6564109994703813
72,0,8,2,0,2,A2,1,1.5045061362238812
73,0,8,2,0,2,B1,0,2.336017846442701
74,0,8,2,0,2,B7,1,2.5444514377225005
75,0,8,2,0,2,A3,0,1.4404237624539746
76,0,8,2,0,2,A5,0,1.6161716784320106
77,0,8,2,0,2,B3,0,2.7534462018199974
78,0,8,2,0,2,A3,0,1.5680735229971106
79,0,8,2,0,2,B7,0,2.224608288392801
80,0,9,2,0,2,A7,0,1.5523489112372317
81,0,9,2,0,2,B3,1,1.232952828579755
82,0,9,2,0,2,B7,0,1.8560723034499915
83,0,9,2,0,2,B2,0,0.8323303765353103
84,0,9,2,0,2,A7,0,2.384608650634391
85,0,9,2,0,2,A6,1,2.0642650039769705
86,0,9,2,0,2,B5,0,2.2245482166385955
87,0,9,2,0,2,B7,1,1.3784586916131047
88,0,9,2,0,2,A3,1,1.4242569139116767
89,0,9,2,0,2,A9,1,3.3767190256905906
