,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,0,1,2,0,1,B4,0,2.159174149222963
1,0,1,2,0,1,A3,0,3.2186418651835993
2,0,1,2,0,1,A3,1,3.040920637362433
3,0,1,2,0,1,A7,0,0.640263772354956
4,0,1,2,0,1,A7,0,1.504051824718772
5,0,1,2,0,1,A6,1,2.8806685171184654
6,0,1,2,0,1,A2,1,2.9925088409618184
7,0,1,2,0,1,A8,1,2.960532857588987
8,0,1,2,0,1,A9,1,2.4804674729566614
9,0,1,2,0,1,A1,1,1.0733636107033817
10,0,2,2,0,1,B2,0,1.456256442997983
11,0,2,2,0,1,A6,1,2.913811220740172
12,0,2,2,0,1,B10,0,2.944304126085626
13,0,2,2,0,1,B2,0,2.57678302173008
14,0,2,2,0,1,B4,0,1.008343332712684
15,0,2,2,0,1,B4,1,2.9639835119633062
16,0,2,2,0,1,B1,1,2.544770210446586
17,0,2,2,0,1,A7,0,2.8803098978060007
18,0,2,2,0,1,B3,0,1.7963229445413162
19,0,2,2,0,1,B7,1,3.472758968877315
20,0,3,2,0,1,B3,1,3.5368742462742375
21,0,3,2,0,1,B6,1,2.6261786063041654
22,0,3,2,0,2,B4,1,3.248600162103685
23,0,3,2,0,2,A7,0,2.6403027133419528
24,0,3,2,0,2,A5,1,2.1289453784775105
25,0,3,2,0,2,A1,1,1.8401077065427671
26,0,3,2,0,2,B4,0,1.9523483075026888
27,0,3,2,0,2,B6,1,2.0005207224930928
28,0,3,2,0,2,B1,1,1.7131404697975086
29,0,3,2,0,2,B10,0,0.9439732786340755
30,0,4,2,0,2,A5,1,2.5612343990796944
31,0,4,2,0,2,B3,0,1.9833163532530307
32,0,4,2,0,2,A2,1,1.7924590327238548
33,0,4,2,0,2,A1,1,2.3363082435644174
34,0,4,2,0,2,B10,1,1.775519703685859
35,0,4,2,0,2,B1,1,2.4485011493634374
36,0,4,2,0,2,A6,1,2.113395246484288
37,0,4,2,0,2,A2,1,1.9843786271339923
38,0,4,2,0,3,A9,1,1.7284995192749193
39,0,4,2,0,3,B10,1,1.089062865543383
40,0,5,2,0,3,A8,1,1.0084547220503737
41,0,5,2,0,3,B6,1,0.8164696222556813
42,0,5,2,0,3,A9,1,1.7124706244612753
43,0,5,2,0,3,A7,0,1.408361444799084
44,0,5,2,0,3,B3,1,1.0565184645165573
45,0,5,2,0,3,A9,1,2.1125053392934205
46,0,5,2,0,3,B4,0,1.7602593650808558
47,0,5,2,0,3,B7,1,1.7127525692740164
48,0,5,2,0,3,B10,1,1.968948034911591
49,0,5,2,0,3,B10,0,1.296166727795935
50,0,6,2,0,3,A1,0,1.4402308687313052
51,0,6,2,0,3,B10,1,1.3612769624814973
52,0,6,2,0,3,A7,1,1.120771997506381
53,0,6,2,0,3,B2,1,1.5847716594144003
54,0,6,2,0,4,A1,0,1.3922456119689741
55,0,6,2,0,4,A6,1,1.0408071349556849
56,0,6,2,0,4,B6,1,0.9940740271158575
57,0,6,2,0,4,B10,0,1.5043434293111204
58,0,6,2,0,4,A5,1,1.3285357434469915
59,0,6,2,0,4,A1,1,1.4414489065602538
60,0,7,2,0,2,A1,0,1.8243148725887295
61,0,7,2,0,2,B2,0,2.4470793505606707
62,0,7,2,0,2,B6,1,1.8406435224387678
63,0,7,2,0,2,B5,1,1.5209365156260901
64,0,7,2,0,2,B1,1,2.5119097535098263
65,0,7,2,0,2,A2,1,1.377317630154721
66,0,7,2,0,2,B3,0,1.0724824576900573
67,0,7,2,0,2,B3,1,2.1935333813307807
68,0,7,2,0,2,B4,0,2.032211742367508
69,0,7,2,0,2,A2,1,1.9846186122813378
70,0,8,2,0,2,A2,1,1.696715825888532
71,0,8,2,0,2,A9,1,2.048640914297721
72,0,8,2,0,2,B1,1,0.7995722528867191
73,0,8,2,0,2,B5,1,2.1609778111851483
74,0,8,2,0,2,A6,1,1.9201700724916009
75,0,8,2,0,2,B3,0,1.8711515211871301
76,0,8,2,0,2,B4,1,2.3695738075075496
77,0,8,2,0,2,A3,1,1.9684786300022097
78,0,8,2,0,2,B1,1,1.807662620125484
79,0,8,2,0,2,B4,1,2.1442416393838357
80,0,9,2,0,2,A2,1,1.040742233308265
81,0,9,2,0,2,A2,1,0.6887881655638921
82,0,9,2,0,2,A1,1,1.552648666271125
83,0,9,2,0,2,A8,0,1.9041577804237022
84,0,9,2,0,2,A1,1,0.864510724619322
85,0,9,2,0,2,A8,1,2.176779399313091
86,0,9,2,0,2,B7,1,1.2169040104672604
87,0,9,2,0,2,A3,1,1.87259807317605
88,0,9,2,0,2,B1,1,1.8432601152235293
89,0,9,2,0,2,A3,1,1.5367441411181062
