,RT,alienType,confidenceRating,response
0,6.342626600476706,B10,2,s
1,4.83871210211646,B05,2,s
2,3.080662966747468,A07,4,s
3,2.653849068052068,B11,3,s
4,3.527438316652706,A05,4,s
5,1.5494696899945666,A11,4,s
6,3.9498458199316246,A04,2,s
7,1.278233819394245,B12,4,s
8,4.569393709332417,B04,2,c
9,0.9286255711001559,B12,4,s
10,2.019005429130857,B09,2,c
11,0.8934257256576075,A03,4,s
12,1.2774130350455835,A11,4,s
13,2.853795335203813,A04,3,s
14,3.8986136623313996,B08,2,c
15,5.424211478000643,B07,3,c
16,2.800196215456708,A02,2,c
17,1.0234115226771792,B06,4,c
18,2.037806190446645,B03,2,s
19,1.8561716553188035,B03,2,s
20,0.9030028511615455,A12,4,s
21,6.860970481648565,A01,3,s
22,0.6325796144215019,A07,3,s
23,1.464186000178188,A09,2,s
24,2.063360385910528,B07,2,c
25,3.108519524192616,B10,2,c
26,0.7477789164981914,A01,3,s
27,2.132938688707327,B09,2,s
28,0.7001501802919847,A11,3,s
29,1.8253691491947848,B01,3,c
30,1.2221554418847518,A08,3,s
31,1.8389487681442915,A08,2,s
32,1.6764567110969892,B11,2,c
33,5.925221383862436,B04,2,c
34,2.201698622114691,A08,3,c
35,0.981366474627066,B12,4,s
36,0.9625240552602463,A04,3,s
37,2.380894350051449,B11,2,c
38,1.3129567103424051,A02,3,s
39,0.6881484354837539,A06,4,s
40,2.5329148409823574,B10,3,c
41,0.7717051274116784,A05,4,s
42,1.0349100503067348,B08,4,c
43,1.2851747147706192,A11,3,s
44,0.82088215450608,A03,4,s
45,3.70527049810039,B05,2,c
46,2.0277053206084474,A09,4,s
47,1.7048970849928082,B02,3,c
48,0.7337208337044103,A07,4,s
49,1.312879733509135,B01,2,c
50,3.3032383097095135,B05,3,c
51,1.286484830281097,B02,2,c
52,5.336806548162713,A08,2,c
53,3.4560533223050243,B11,2,c
54,6.126007151298609,A02,3,c
55,3.3900322548024633,A03,3,s
56,1.003661078551204,B02,3,c
57,1.935648575098412,B07,3,c
58,0.6008576124804677,B12,4,s
59,2.139641710576143,A01,3,s
60,0.8020391313993969,B01,4,c
61,0.9848515630069414,B02,3,c
62,0.9120381201353212,B07,3,c
63,0.7420189363008376,B09,3,c
64,1.1124411164962567,A10,4,s
65,1.0212238712706494,B06,4,c
66,6.065521774632998,B10,3,c
67,1.1644113460833978,B03,3,c
68,0.9148117010822716,B01,3,c
69,0.7524068844456906,A06,4,s
70,3.0840031575594367,B05,3,c
71,3.602362735967972,A02,2,c
72,0.8675944135950431,B06,4,c
73,1.3648324546402364,B04,3,c
74,1.8979875840896057,A12,2,s
75,1.077672341318248,B08,3,c
76,1.3191812683667195,A05,4,s
77,0.6400016904715358,A10,4,s
78,0.9916025821953554,B03,3,c
79,0.7360210825961531,A07,4,s
80,3.3931523824330725,A12,2,s
81,1.6007972384938967,A09,4,s
82,1.1047539986445827,A03,4,s
83,1.011164659483029,B06,4,c
84,0.8695553606817157,A04,3,s
85,1.1399405618101355,B04,2,c
86,1.1511541242225576,A05,4,s
87,0.852318285620413,B09,3,c
88,2.4159737493905595,A09,4,s
89,1.166733631480156,A01,2,c
90,1.0311351667908184,A10,4,s
91,1.335144150440101,A10,3,s
92,1.9531192974884561,A06,4,s
93,3.1778889329953017,A12,4,s
94,1.2646412200376744,B08,4,c
95,0.6967363332162222,A06,4,s
