,Balance,Block,Condition,EnemyHitPlayer,EnemySpeed,EnemyType,Success,TotalTime
0,1,1,1,0,1,A7,0,3.616583778464701
1,1,1,1,0,1,B1,0,3.4725195045029977
2,1,1,1,0,1,A6,0,4.576472932152683
3,1,1,1,0,1,A9,1,4.994086385864648
4,1,1,1,0,1,B2,0,3.5364653250580886
5,1,1,1,0,1,B3,1,2.3994019974634284
6,1,1,1,0,1,B6,0,3.6002713802445214
7,1,1,1,0,1,B4,1,1.9844809135684045
8,1,1,1,0,1,B7,0,4.784829270429327
9,1,1,1,0,1,B3,1,4.032778145890916
10,1,2,1,0,1,A1,1,1.6004543128801743
11,1,2,1,0,1,B2,1,2.000579588522669
12,1,2,1,0,1,A8,0,1.584126217479934
13,1,2,1,0,1,B6,0,2.0470378347527003
14,1,2,1,0,1,A1,1,4.016576533598709
15,1,2,1,0,1,B6,1,2.976467196640442
16,1,2,1,0,1,B10,1,3.0889248783933
17,1,2,1,0,1,B4,1,3.5051790158759104
18,1,2,1,0,1,A5,0,3.0551879964768887
19,1,2,1,0,1,A6,1,2.815550480794627
20,1,3,1,0,1,A9,0,2.4483787369536003
21,1,3,1,0,1,B7,1,2.8488677647692384
22,1,3,1,0,2,B4,0,2.144551792429411
23,1,3,1,0,2,B5,1,1.712419042509282
24,1,3,1,0,2,A1,1,1.8088420455169398
25,1,3,1,0,2,B4,0,2.5284289679548237
26,1,3,1,0,2,A9,0,1.8562659707531566
27,1,3,1,0,2,B2,1,1.6322864012618084
28,1,3,1,0,2,A9,1,2.7046148226654623
29,1,3,1,0,2,B7,1,1.872392719524214
30,1,4,1,0,2,B2,0,1.5530406511970796
31,1,4,1,0,2,A1,0,1.2162366290867794
32,1,4,1,0,2,B7,1,2.0640092130488483
33,1,4,1,0,2,A6,1,1.8086838661547517
34,1,4,1,0,2,B7,1,2.433227628862369
35,1,4,1,0,2,A8,1,1.487577335064998
36,1,4,1,0,2,B2,1,1.280849278307869
37,1,4,1,0,2,A5,1,1.792878306034254
38,1,4,1,0,2,A9,0,2.0962240713415667
39,1,4,1,0,2,B6,1,1.6165738167765085
40,1,5,1,0,3,A2,1,1.8090433921606746
41,1,5,1,0,3,B4,1,1.7924363697966328
42,1,5,1,0,3,A5,0,0.9124622097733663
43,1,5,1,0,3,B3,1,1.2483446257538162
44,1,5,1,1,3,A7,0,2.4643032334570307
45,1,5,1,0,3,A1,1,1.3611373821040615
46,1,5,1,0,3,A2,0,0.9609462990192696
47,1,5,1,0,3,A8,1,1.8083847139641875
48,1,5,1,0,3,B1,1,1.45663243974559
49,1,5,1,0,3,A6,0,1.4240698283392703
50,1,6,1,0,3,A1,1,1.2805314102297416
51,1,6,1,0,3,B6,1,1.6337486548000015
52,1,6,1,0,3,B6,1,1.0246608878806
53,1,6,1,0,3,A7,0,1.3280286896333564
54,1,6,1,0,3,B1,1,1.5047168544115266
55,1,6,1,0,3,A9,1,1.220848584009218
56,1,6,1,0,3,A6,0,1.5363101643742993
57,1,6,1,0,3,A3,1,1.7285113781981636
58,1,6,1,0,4,B10,0,1.664260971811018
59,1,6,1,0,4,A2,1,1.2973204596200958
60,1,7,1,0,2,B7,1,2.557440090313321
61,1,7,1,0,2,A2,1,2.368141045284574
62,1,7,1,0,2,A9,0,2.5166557742195437
63,1,7,1,0,2,A6,1,2.3202703538991045
64,1,7,1,0,2,B4,1,1.4420856734504923
65,1,7,1,0,2,A5,1,2.1933326189027866
66,1,7,1,0,2,B6,1,1.7446812942362158
67,1,7,1,0,2,B4,1,1.8079267786524724
68,1,7,1,0,2,A1,1,2.8964601329207653
69,1,7,1,0,2,B10,1,2.3539794638491003
70,1,8,1,0,2,B6,1,2.1885793892870424
71,1,8,1,0,2,A9,1,1.952505135544925
72,1,8,1,0,2,B5,0,2.5450794594798936
73,1,8,1,0,2,B7,1,2.5778364745201543
74,1,8,1,0,2,A8,0,2.9149372338870307
75,1,8,1,0,2,A3,1,3.0713998723076656
76,1,8,1,0,2,A1,1,1.8745356877043378
77,1,8,1,0,2,B5,1,1.9200668941775803
78,1,8,1,0,2,A3,1,1.7608542289672187
79,1,8,1,0,2,B7,1,2.2251912717620144
80,1,9,1,0,2,B10,1,1.6486428723437712
81,1,9,1,0,2,A1,1,3.344677068060264
82,1,9,1,0,2,A6,0,2.112732684414368
83,1,9,1,0,2,B4,1,1.4889710643474245
84,1,9,1,0,2,A8,1,2.4644891847856343
85,1,9,1,0,2,B2,1,1.6965721263113664
86,1,9,1,0,2,B6,0,1.6001467083551688
87,1,9,1,0,2,B2,1,1.2489142525882926
88,1,9,1,0,2,A5,1,1.9687058422132395
89,1,9,1,0,2,A1,1,1.7123773845814867
