,RT,alienType,confidenceRating,response
0,5.267870252751891,B05,2,c
1,11.379320098434619,A12,2,s
2,2.721569640796588,B06,3,s
3,2.585969083418604,A02,4,c
4,4.248502712021946,A04,4,c
5,5.708040919431369,A02,2,c
6,1.544538279857079,B04,4,s
7,2.175276273781492,B12,4,s
8,9.62199334914294,A08,2,s
9,5.205252522446244,B11,3,s
10,1.9787530006124143,B08,3,s
11,4.8104191923339386,B05,2,s
12,4.100056269047855,A03,3,c
13,4.7413815379550215,B02,3,s
14,1.235933945448778,A03,4,c
15,1.3875494467283715,B12,4,s
16,1.6643134693131287,B11,4,s
17,2.0649077356647467,A01,4,c
18,4.223581319642108,A11,3,s
19,1.7462229703287449,A06,3,c
20,1.8699306538310339,A07,3,s
21,1.3235904965695227,A06,3,c
22,1.7363441902816703,B01,3,s
23,1.2031363956903078,B12,4,s
24,1.1028920600256242,B10,4,s
25,1.1016839659769175,B11,4,s
26,2.6825003863978054,A10,4,s
27,1.4422493612364633,A04,4,c
28,1.2230651175377716,B04,3,s
29,1.2347880371526117,A07,3,s
30,2.5446267285224167,B05,3,s
31,1.1873167633457342,A05,3,c
32,0.9532495979055966,A10,3,s
33,1.0970360339251783,A06,3,c
34,1.1498398867861397,B01,3,s
35,1.0546606710759079,A09,3,s
36,0.8445377364860178,B06,3,s
37,0.8782629406741762,A11,3,s
38,0.7481163151260262,A09,3,s
39,2.167973070550943,B03,3,s
40,4.064749856308481,A07,4,s
41,0.7253955738251534,A02,3,c
42,0.8212805676175776,A06,3,c
43,1.385108505079188,A09,3,s
44,0.8348479286705697,A04,3,c
45,1.1746999990336917,B07,4,s
46,0.7995306485190667,B09,4,s
47,1.054385967030612,A01,4,c
48,3.1691757308926753,B08,4,s
49,0.6729074796785426,B10,4,s
50,0.5807478953447571,B07,4,s
51,5.35855488767811,B06,3,s
52,1.9262446810043912,B04,3,s
53,1.0590079380417592,A08,3,s
54,1.1297563043062837,A08,3,s
55,1.3035452519052342,B10,4,s
56,0.48536823624272074,B07,4,s
57,3.436231833307829,B03,1,s
58,1.9428694075086241,A03,3,c
59,2.843659589163508,B02,3,s
60,0.9863547558215942,A05,3,c
61,1.264077525707762,A01,3,c
62,0.7528738269229507,B08,4,s
63,0.8367361416330823,B02,4,s
64,0.8535706695784029,B10,4,s
65,1.2603844166133058,A02,4,c
66,1.7781792012210644,A07,3,s
67,0.9118341898465587,B03,3,s
68,0.7007190001022536,B03,3,s
69,3.514530334572555,A11,2,s
70,0.8582104510714998,A10,2,s
71,1.5461028854188044,A03,3,c
72,0.9038454339952295,B06,3,s
73,3.1006322419234493,A12,4,s
74,0.7913447698774689,B01,4,s
75,0.7111393395516643,A08,4,s
76,0.7660342637445865,B05,4,s
77,0.612743671543285,B01,4,s
78,0.5796134582033119,B11,4,s
79,0.3944810448156204,B02,3,s
80,1.2202863804741355,A11,3,s
81,0.7401465772472875,B09,3,s
82,1.4799369448555808,A05,4,c
83,1.2466957027827448,B04,3,s
84,1.098486833525385,A01,4,c
85,0.7863406281849166,A04,4,c
86,0.8022139938475448,B07,4,s
87,1.1820590486913716,A12,3,s
88,0.8548198182961642,B12,4,s
89,0.8094622562693985,A12,2,s
90,7.533237076229852,A09,3,s
91,0.8026665008383134,B09,4,s
92,0.8334867852263415,B09,4,s
93,0.5093257494881982,B08,4,s
94,1.6101934520211216,A10,2,s
95,1.5639474790004897,A05,4,c
